Date	Open	High	Low	Close	Volume	Adj Close
21/04/2006	75.40	75.55	74.95	75.35	3469500	70.32
20/04/2006	74.05	75.30	74.05	74.90	4238400	69.90
19/04/2006	74.00	74.40	73.70	74.05	5391500	69.11
18/04/2006	73.50	73.50	72.55	72.90	3621300	68.03
17/04/2006	73.50	73.50	73.50	73.50	0	68.59
14/04/2006	73.50	73.50	73.50	73.50	0	68.59
13/04/2006	73.55	74.05	72.85	73.50	2708500	68.59
12/04/2006	73.75	73.80	72.70	73.45	4152600	68.55
11/04/2006	75.45	75.45	73.00	73.65	6056900	68.73
10/04/2006	75.50	75.90	74.65	75.50	2875800	70.46
07/04/2006	77.15	77.60	75.20	75.40	3873600	70.37
06/04/2006	77.40	78.10	76.85	77.35	3707600	72.19
05/04/2006	76.85	77.55	76.10	77.30	3567800	72.14
04/04/2006	77.30	77.30	76.00	76.35	3574100	71.25
03/04/2006	77.25	77.70	76.60	77.30	3676400	72.14
31/03/2006	76.05	77.25	75.60	76.65	5607100	71.53
30/03/2006	74.70	76.15	74.70	75.95	3861200	70.88
29/03/2006	73.90	74.90	73.60	74.55	2536900	69.57
28/03/2006	75.10	75.30	73.65	74.20	3604800	69.25
27/03/2006	75.60	75.60	74.65	74.80	2753100	69.81
24/03/2006	75.85	76.20	75.05	75.55	3121700	70.51
23/03/2006	76.35	76.55	75.70	76.05	2242900	70.97
22/03/2006	76.35	76.45	75.60	76.35	4618600	71.25
21/03/2006	76.00	76.95	75.45	76.95	4447400	71.81
20/03/2006	75.55	76.80	75.20	75.75	6821200	70.69
17/03/2006	74.90	76.15	74.60	75.25	7606000	70.23
16/03/2006	75.65	76.15	74.95	75.20	5837900	70.18
15/03/2006	75.50	77.55	75.50	75.70	9162000	70.65
14/03/2006	74.95	75.55	74.60	75.10	5484900	70.09
13/03/2006	74.50	75.45	74.40	75.20	7397700	70.18
10/03/2006	72.65	73.90	72.45	73.75	8215200	68.83
09/03/2006	73.35	73.85	72.65	72.80	6948800	67.94
08/03/2006	73.35	74.00	72.90	73.15	7158200	68.27
07/03/2006	74.40	74.65	73.20	73.35	12118800	68.45
06/03/2006	76.90	77.30	74.35	74.35	10231500	69.39
03/03/2006	77.00	77.30	75.65	76.75	6164700	71.63
02/03/2006	78.70	78.80	76.85	77.40	3408900	72.23
01/03/2006	77.65	78.80	77.40	78.60	3189900	73.35
28/02/2006	79.20	79.20	77.35	77.65	4829800	72.47
27/02/2006	79.25	79.60	78.75	79.00	2802200	73.73
24/02/2006	78.45	79.45	77.95	79.20	3167200	73.91
23/02/2006	78.15	79.10	78.00	78.25	4783400	73.03
22/02/2006	77.05	78.45	77.05	78.35	4170700	73.12
21/02/2006	76.30	77.55	76.25	77.20	5000000	72.05
20/02/2006	75.75	76.25	75.05	76.00	2008100	70.93
17/02/2006	75.20	76.05	75.00	75.80	3953100	70.74
16/02/2006	74.95	75.00	73.70	74.95	4083300	69.95
15/02/2006	74.00	74.75	73.45	74.20	5792600	69.25
14/02/2006	76.15	76.65	74.90	76.10	4382700	71.02
13/02/2006	74.35	75.90	74.00	75.85	4123900	70.79
10/02/2006	74.45	75.60	74.10	74.10	3780900	69.15
09/02/2006	72.85	74.60	72.55	74.60	4391600	69.62
08/02/2006	72.80	72.80	71.75	72.00	3857000	67.19
07/02/2006	71.80	73.35	71.35	73.25	6943800	68.36
06/02/2006	72.50	72.50	71.20	71.65	9897100	66.87
03/02/2006	74.85	74.90	72.50	73.15	4513400	68.27
02/02/2006	75.30	75.70	73.85	73.95	3060200	69.01
01/02/2006	72.95	75.45	72.95	75.30	4706700	70.27
31/01/2006	72.70	73.80	72.50	73.40	3570600	68.50
30/01/2006	72.60	72.95	72.30	72.35	2503300	67.52
27/01/2006	72.05	73.20	72.05	72.90	3431600	68.03
26/01/2006	70.45	71.90	70.35	71.65	5372800	66.87
25/01/2006	69.60	70.15	69.45	70.00	3083800	65.33
24/01/2006	69.00	69.35	68.65	69.10	4652400	64.49
23/01/2006	68.40	69.00	68.10	68.70	4667600	64.11
20/01/2006	70.80	70.95	69.10	69.10	3709100	64.49
19/01/2006	70.15	70.50	69.85	70.10	3428300	65.42
18/01/2006	70.05	70.15	69.40	69.70	4830800	65.05
17/01/2006	71.00	71.25	70.35	71.15	3370700	66.40
16/01/2006	71.85	72.00	71.30	71.50	2341200	66.73
13/01/2006	72.85	72.85	71.70	71.85	3309000	67.05
12/01/2006	71.90	73.10	71.80	73.05	4332400	68.17
11/01/2006	71.45	71.90	71.05	71.90	3608100	67.10
10/01/2006	71.10	71.40	70.60	70.95	3258100	66.21
09/01/2006	70.90	71.75	70.80	71.10	4233900	66.35
06/01/2006	70.50	70.70	70.25	70.55	3148500	65.84
05/01/2006	70.40	70.75	70.10	70.40	2622200	65.70
04/01/2006	69.55	70.60	69.50	70.60	4479000	65.89
03/01/2006	68.60	69.30	68.50	68.95	2631100	64.35
02/01/2006	68.45	68.80	68.20	68.60	913000	64.02
30/12/2005	69.10	69.25	67.95	68.35	1889000	63.79
29/12/2005	68.70	69.20	68.70	69.15	1451200	64.53
28/12/2005	68.80	69.25	68.50	68.70	1479100	64.11
27/12/2005	68.60	69.15	68.60	68.80	1195900	64.21
26/12/2005	68.75	68.75	68.75	68.75	0	64.16
23/12/2005	68.40	69.05	68.40	68.75	1546400	64.16
22/12/2005	68.20	68.90	67.85	68.35	2636400	63.79
21/12/2005	67.20	68.45	67.15	68.25	3829400	63.69
20/12/2005	67.00	67.35	66.60	67.00	3654300	62.53
19/12/2005	67.25	67.65	67.05	67.35	3138300	62.85
16/12/2005	67.40	68.50	67.40	67.45	8935100	62.95
15/12/2005	67.95	67.95	67.20	67.65	3183200	63.13
14/12/2005	67.95	68.25	67.30	67.55	2540300	63.04
13/12/2005	67.55	68.15	67.25	67.60	3251400	63.09
12/12/2005	67.15	68.10	67.15	67.40	3593100	62.90
09/12/2005	67.70	67.70	66.60	67.05	2819600	62.57
08/12/2005	67.75	67.75	67.00	67.65	3364200	63.13
07/12/2005	68.00	68.50	67.65	68.05	2213600	63.51
06/12/2005	67.55	68.35	67.55	68.20	3044800	63.65
05/12/2005	67.90	68.25	67.05	67.35	2657800	62.85
02/12/2005	68.40	68.50	67.50	68.10	2148800	63.55
01/12/2005	67.60	68.40	67.35	68.40	3292500	63.83
30/11/2005	68.15	68.15	66.90	67.20	5395300	62.71
29/11/2005	67.55	68.40	67.20	68.20	2591900	63.65
28/11/2005	68.30	68.85	67.70	67.70	4321100	63.18
25/11/2005	67.75	68.25	67.50	68.00	1617500	63.46
24/11/2005	67.50	67.80	67.15	67.55	2700200	63.04
23/11/2005	68.15	68.65	68.00	68.50	3308000	63.93
22/11/2005	68.05	68.05	67.30	67.40	3322000	62.90
21/11/2005	67.25	68.00	67.20	68.00	2357400	63.46
18/11/2005	67.25	67.90	66.95	67.35	3568200	62.85
17/11/2005	67.40	67.70	66.25	66.60	3056500	62.15
16/11/2005	67.30	67.30	66.60	66.85	3233900	62.39
15/11/2005	67.95	67.95	66.90	67.35	3617400	62.85
14/11/2005	67.75	68.65	67.65	67.80	4481100	63.27
11/11/2005	67.25	68.40	67.25	68.00	3700800	63.46
10/11/2005	65.55	66.90	65.55	66.60	4024100	62.15
09/11/2005	65.30	65.75	64.95	65.20	2175600	60.85
08/11/2005	65.70	66.00	64.85	65.30	3947000	60.94
07/11/2005	65.25	65.75	64.85	65.40	2286300	61.03
04/11/2005	65.25	65.30	64.80	65.20	3524900	60.85
03/11/2005	64.30	65.45	63.95	65.40	5282900	61.03
02/11/2005	63.25	63.90	62.95	63.65	3430700	59.40
01/11/2005	63.25	63.90	63.05	63.45	2705600	59.21
31/10/2005	62.70	63.30	62.60	63.25	3563800	59.03
28/10/2005	61.80	62.15	61.05	61.90	3176500	57.77
27/10/2005	62.00	62.30	61.65	61.90	3258100	57.77
26/10/2005	62.10	62.65	61.85	62.35	2639300	58.19
25/10/2005	62.75	62.80	62.10	62.10	3435700	57.95
24/10/2005	62.35	62.60	62.10	62.40	2656600	58.23
21/10/2005	61.90	62.70	61.90	62.20	3427000	58.05
20/10/2005	62.70	63.00	62.10	62.50	3569000	58.33
19/10/2005	62.85	63.10	61.75	61.75	4510900	57.63
18/10/2005	63.75	63.85	62.95	63.40	3751900	59.17
17/10/2005	64.10	64.45	63.75	63.90	3373700	59.63
14/10/2005	62.50	64.30	62.30	64.10	4663500	59.82
13/10/2005	63.25	63.30	62.35	62.80	3195800	58.61
12/10/2005	63.40	63.85	62.85	63.35	3537700	59.12
11/10/2005	63.40	64.15	63.35	63.65	3070700	59.40
10/10/2005	63.50	63.70	62.75	63.25	3770400	59.03
07/10/2005	63.15	63.75	62.60	63.10	3558600	58.89
06/10/2005	63.30	63.65	62.85	63.15	5418700	58.93
05/10/2005	64.25	65.05	64.00	64.00	4496200	59.73
04/10/2005	64.30	65.00	64.00	64.65	3272300	60.33
03/10/2005	63.45	64.55	63.25	64.30	4211900	60.01
30/09/2005	63.05	63.65	62.95	63.25	4006000	59.03
29/09/2005	62.50	62.95	62.20	62.60	2736100	58.42
28/09/2005	61.90	62.90	61.90	62.60	4410000	58.42
27/09/2005	61.15	61.45	60.85	61.10	2582600	57.02
26/09/2005	60.75	61.60	60.65	61.45	4416100	57.35
