Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11
0	-4.898655042209833	0.6666666666666666	0.6666666666666666	-8.0	-3.112760469324161	-8.0	7.9918435826307395	-8.0	-8.0	-3.3484217426218885	-2.8770991960264336	3.273897044831398
0	-2.2885123924898934	0.5	0.75	-8.0	-2.5682916100755713	-8.0	8.271179124001486	-8.0	-8.0	-3.05236331965107	-2.1960665872755936	1.0073244735144353
0	-3.2958368660043287	1.0	0.25	-8.0	-0.7781512846446457	-8.0	6.079181246047628	-8.0	-8.0	-0.7781512846446457	-0.7781512846446457	3.375779668919258
1	-3.265926991601364	0.5	1.0	-8.0	-2.958775041929054	-8.0	9.67600573484393	-8.0	-8.0	-3.05236331965107	-2.8651867642070386	0.46643757445231104
0	-3.732364566053675	1.0	0.5	-8.0	-3.1114249402261107	-8.0	5.301029995664003	-8.0	-8.0	-3.1114249402261107	-3.1114249402261107	11.002444716186599
0	-6.299715073532366	0.2	1.0	-8.0	-3.00645918730082	-8.0	9.88649569133557	-8.0	-8.0	-3.5707577959357777	-2.5760733249454204	1.2525105181928762
1	-7.552225591725242	0.2	1.0	-8.0	-3.00645918730082	-8.0	9.88649569133557	-8.0	-8.0	-3.5707577959357777	-2.5760733249454204	5.164298764700784
0	-6.621073757274352	0.25	1.0	-8.0	-2.796748593719131	-8.0	9.449335509366493	-8.0	-8.0	-3.1407329359600893	-2.489292551608729	2.045652073889193
0	-8.666725831163545	0.5	0.75	-8.0	-2.7005677674192885	-8.0	8.551805936555349	-8.0	-8.0	-3.1407329359600893	-2.45636479864114	0.6854586290108937
1	-11.079671364693079	0.6666666666666666	0.6666666666666666	-8.0	-2.7994214270264033	-8.0	8.886598601762369	-8.0	-8.0	-3.05236331965107	-2.546479534401736	3.8705554864270546
0	-14.950226851120133	0.6666666666666666	0.6666666666666666	-8.0	-2.7994214270264033	-8.0	8.886598601762369	-8.0	-8.0	-3.05236331965107	-2.546479534401736	7.598326804211849
0	-7.411268483677187	0.75	0.5	-8.0	-2.841353116291536	-8.0	7.247855404156968	-8.0	-8.0	-2.9974912827986016	-2.6852149497844704	6.312875408017478
1	-13.724143891694665	0.25	1.0	-8.0	-2.8763902716801653	-8.0	9.583718000148185	-8.0	-8.0	-3.1407329359600893	-2.627249881325032	0.7492643684793592
1	-5.943170365407389	0.3333333333333333	1.0	-8.0	-2.7552524609313185	-8.0	9.265713516011507	-8.0	-8.0	-3.05236331965107	-2.3966466932672	1.9697898486577339
0	-7.912960214065123	0.3333333333333333	1.0	-8.0	-2.7552524609313185	-8.0	9.265713516011507	-8.0	-8.0	-3.05236331965107	-2.3966466932672	2.197704643737275
0	-14.756019827858973	0.2	1.0	-8.0	-2.8712984165884565	-8.0	9.795052376091245	-8.0	-8.0	-3.1407329359600893	-2.510145693886444	2.7311107029000876
1	-17.48713053075906	0.2	1.0	-8.0	-2.8712984165884565	-8.0	9.795052376091245	-8.0	-8.0	-3.1407329359600893	-2.510145693886444	0.7492643684793556
1	-5.504540160195107	0.4	0.8	-8.0	-2.681031954697417	-8.0	9.239124461154399	-8.0	-8.0	-3.05236331965107	-2.321882323554195	0.38345909893750907
0	-5.8879992591326165	0.4	0.8	-8.0	-2.468830803650662	-8.0	9.217577132105248	-8.0	-8.0	-3.05236331965107	-1.071494385568447	3.784035393457499
0	-2.5835173020333992	0.5	0.75	-8.0	-2.783084372034304	-8.0	8.576290861464473	-8.0	-8.0	-3.05236331965107	-2.5058635618266907	2.0750950416411382
1	-4.6586123436745375	0.5	0.5	-8.0	-2.5161646268373286	-8.0	7.367039703640297	-8.0	-8.0	-2.791026234625149	-2.2413030190495076	7.445349206099081
0	-8.501860225286814	0.25	1.0	-8.0	-3.0036104830128534	-8.0	9.735752906402018	-8.0	-8.0	-3.1407329359600893	-2.6852149497844704	2.731110702900084
1	-11.232970928186898	0.25	1.0	-8.0	-3.0036104830128534	-8.0	9.735752906402018	-8.0	-8.0	-3.1407329359600893	-2.6852149497844704	0.7492643684793574
0	-7.82255474621329	0.25	1.0	-8.0	-3.031106971804892	-8.0	9.807141946194399	-8.0	-8.0	-3.1407329359600893	-2.795200904952624	2.7311107029000885
1	-10.553665449113378	0.25	1.0	-8.0	-3.031106971804892	-8.0	9.807141946194399	-8.0	-8.0	-3.1407329359600893	-2.795200904952624	0.7492643684793574
1	-0.4054651081081645	1.0	0.25	-8.0	-0.823908820564954	-8.0	5.778151250383651	-8.0	-8.0	-0.823908820564954	-0.823908820564954	5.145201569496699
0	-5.550666677604863	0.75	0.5	-8.0	-2.2196984593075806	-8.0	8.32598287418756	-8.0	-8.0	-3.05236331965107	-1.3870335989640914	0.17755877072527237
1	-2.0130556956050376	0.5	0.75	-8.0	-2.8718219429724603	-8.0	8.924785365345924	-8.0	-8.0	-3.05236331965107	-2.6421015113488724	2.772674796337339
0	-4.785730491942377	0.25	1.0	-8.0	-2.853754090622779	-8.0	9.811605144828844	-8.0	-8.0	-3.05236331965107	-2.506933905415159	8.696207494301568
1	-2.8702598169168376	0.3333333333333333	1.0	-8.0	-2.688634478017257	-8.0	9.30392989878773	-8.0	-8.0	-2.9070926298883433	-2.424264195671468	3.96132835381441
0	-6.831588170731248	0.3333333333333333	1.0	-8.0	-2.688634478017257	-8.0	9.30392989878773	-8.0	-8.0	-2.9070926298883433	-2.424264195671468	0.3276210364588188
0	-8.978903523694076	0.6	0.6	-8.0	-2.4457429921029537	-8.0	9.112454394361034	-8.0	-8.0	-3.1407329359600893	-1.5820632045905554	0.06424647272666029
0	-9.043149996420736	0.4	0.8	-8.0	-2.7319848461671254	-8.0	8.147910361939175	-8.0	-8.0	-3.1143829029710117	-2.464577037447314	2.3866163294042195
1	-4.345503975776298	1.0	1.0	-8.0	-2.562053246146662	-8.0	6.176091259055683	-8.0	-8.0	-2.562053246146662	-2.562053246146662	225.91656088292962
0	-230.2620648587059	1.0	1.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	5.637464593618574
1	-3.044675040306355	0.6666666666666666	0.6666666666666666	-8.0	-2.0257565496450516	-8.0	7.597121151163099	-8.0	-8.0	-2.6516472594216185	-1.3998658398684845	3.0445797100784238
0	-6.089254750384779	0.6666666666666666	0.6666666666666666	-8.0	-2.0257565496450516	-8.0	7.597121151163099	-8.0	-8.0	-2.6516472594216185	-1.3998658398684845	7.506437739693981
1	-5.025110633666731	0.5	0.75	-8.0	-3.029380663387714	-8.0	8.04653400167001	-8.0	-8.0	-3.3152972423802543	-2.488854919921742	4.330896051544373
0	-9.356006685211105	0.25	1.0	-8.0	-2.9685141867733	-8.0	9.198096706371498	-8.0	-8.0	-3.2839898278611455	-2.488854919921742	8.62590373224113
0	-10.876779543044856	0.8	0.4	-8.0	-3.2999755928066645	-8.0	6.8132215126656686	-8.0	-8.0	-3.3159613577521836	-3.2839898278611455	3.6436820109111157
0	-14.520461553955972	0.4	0.8	-8.0	-3.0601991056173232	-8.0	8.961798467250906	-8.0	-8.0	-3.2839898278611455	-2.8170925278661785	1.4208565991922146
1	-9.475752049081127	0.4	0.6	-8.0	-3.0306623830263804	-8.0	7.379931274712422	-8.0	-8.0	-3.2839898278611455	-2.728080789914417	4.099841171232777
0	-13.575593220313904	0.4	0.8	-8.0	-3.1427349161579685	-8.0	8.544065531676596	-8.0	-8.0	-3.2839898278611455	-2.977970188425273	5.218562453355384
1	-2.5290031695330857	0.5	1.0	-8.0	-3.3749777465217243	-8.0	8.825730998807026	-8.0	-8.0	-3.465965665182303	-3.2839898278611455	3.521106078732376
0	-6.0501092482654615	0.5	1.0	-8.0	-3.3749777465217243	-8.0	8.825730998807026	-8.0	-8.0	-3.465965665182303	-3.2839898278611455	4.99619667953758
1	-4.334437203943762	0.6666666666666666	0.6666666666666666	-8.0	-3.5336225379271706	-8.0	8.142227210994204	-8.0	-8.0	-3.783255247993196	-3.2839898278611455	4.110819332063243
0	-8.445256536007005	0.3333333333333333	1.0	-8.0	-3.3274495450897894	-8.0	8.915764540850795	-8.0	-8.0	-3.465965665182303	-3.232393142225919	4.996196679537585
1	-6.222541713436508	0.6666666666666666	0.6666666666666666	-8.0	-3.06779184822225	-8.0	8.993830368956488	-8.0	-8.0	-3.2839898278611455	-2.8515938685833544	10.811185235771626
0	-17.033726949208134	0.3333333333333333	1.0	-8.0	-2.992213485903841	-8.0	9.261128512167334	-8.0	-8.0	-3.2839898278611455	-2.845886356907892	1.4563544699473319
0	-0.5291987745664009	0.5	0.5	-8.0	-3.2270124140191143	-8.0	8.019835921533847	-8.0	-8.0	-3.2582703241452307	-3.1957545038929984	0.6385109367719628
1	-1.1677097113383637	0.5	0.75	-8.0	-3.320772536296818	-8.0	8.30037528955539	-8.0	-8.0	-3.4340932447160153	-3.2442345363132925	0.9077056933527614
1	-2.9999053722346165	1.0	0.5	-8.0	-1.2738276477393016	-8.0	6.146128035678241	-8.0	-8.0	-1.2738276477393016	-1.2738276477393016	1.2318947492811532
0	-4.23180012151577	0.5	1.0	-8.0	-2.8821463102821983	-8.0	8.765200366927232	-8.0	-8.0	-3.2839898278611455	-2.480302792703251	7.811468992971971
0	-7.638518448208781	0.25	1.0	-8.0	-3.24380141149961	-8.0	9.590957513258036	-8.0	-8.0	-3.392360649816999	-3.1407329359600893	2.731110702900083
1	-10.369629151108864	0.25	1.0	-8.0	-3.24380141149961	-8.0	9.590957513258036	-8.0	-8.0	-3.392360649816999	-3.1407329359600893	0.7492643684793556
1	-1.0239592909889301	1.0	1.0	-8.0	-1.3449898544740724	-8.0	6.662757831681574	-8.0	-8.0	-1.3449898544740724	-1.3449898544740724	229.23455000841562
0	-230.25850929940455	1.0	1.0	-8.0	5.301029995664003	-8.0	5.301029995664003	-8.0	-8.0	5.301029995664003	5.301029995664003	0.5663954749208244
1	-4.278003911857715	1.0	1.0	-8.0	-2.2358432088901585	-8.0	5.903089986991948	-8.0	-8.0	-2.2358432088901585	-2.2358432088901585	225.98050538754683
0	-230.25850929940455	1.0	1.0	-8.0	5.301029995664003	-8.0	5.301029995664003	-8.0	-8.0	5.301029995664003	5.301029995664003	0.0030534374869262138
1	-6.825612797302625	0.6666666666666666	0.6666666666666666	-8.0	-2.382603080948585	-8.0	7.959748766673417	-8.0	-8.0	-2.458951608329495	-2.3062545535676757	1.3446031125195859
0	-8.170215909822211	0.6666666666666666	0.6666666666666666	-8.0	-2.3528369518237913	-8.0	7.8271672192186905	-8.0	-8.0	-2.3994193500799064	-2.3062545535676757	3.469651347669174
1	-230.25850929940455	1.0	1.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	0.51082562376601
0	-230.25850929940455	1.0	1.0	-8.0	5.602059991327973	-8.0	5.602059991327973	-8.0	-8.0	5.602059991327973	5.602059991327973	0.0
1	-9.486877944644096	0.5	1.0	-8.0	-3.0463282006318106	-8.0	7.753495909361808	-8.0	-8.0	-3.1413227647394026	-2.951333636524219	0.02291913114721922
0	-9.509797075791315	0.5	1.0	-8.0	-3.0463282006318106	-8.0	7.753495909361808	-8.0	-8.0	-3.1413227647394026	-2.951333636524219	1.1265749837654724
1	-1.5449226081276837	0.5	1.0	-8.0	-2.933651632881852	-8.0	8.233412835556868	-8.0	-8.0	-2.960109075592731	-2.9071941901709737	3.4354219965693096
0	-4.9803446046969935	0.5	1.0	-8.0	-2.891035690917527	-8.0	8.375000685338945	-8.0	-8.0	-2.960109075592731	-2.821962306242323	2.982590230146272
0	-14.988425287341785	0.2	1.0	-8.0	-3.0733304311777796	-8.0	9.457808452398465	-8.0	-8.0	-3.465965665182303	-2.826709101055728	1.4775550956310166
1	-16.465980382972802	0.6	0.6	-8.0	-3.100881415945558	-8.0	8.76466320685964	-8.0	-8.0	-3.465965665182303	-2.9071941901709737	1.957866900938292
0	-8.126818028416425	0.25	1.0	-8.0	-2.723569952168441	-8.0	8.949675402169373	-8.0	-8.0	-3.1407329359600893	-2.3601261564357627	2.45086280213088
0	-10.577680830547305	0.5	0.75	-8.0	-2.5312306206446102	-8.0	8.200339733951186	-8.0	-8.0	-2.7789878805196957	-2.3601261564357627	0.2802479007692025
0	-8.47225324760784	0.5	0.75	-8.0	-2.677531803039667	-8.0	9.399566140656015	-8.0	-8.0	-3.1407329359600893	-2.277429637400696	2.4508628021308763
0	-10.923116049738717	0.5	0.5	-8.0	-2.366003731189534	-8.0	8.500508007572057	-8.0	-8.0	-2.454577824978372	-2.277429637400696	0.2802479007692078
0	-3.824884834371271	0.75	0.5	-8.0	-2.1625788111290305	-8.0	7.608489144552916	-8.0	-8.0	-2.4990830781244266	-1.826074544133634	2.7259923876521506
1	-6.550877222023422	0.5	0.75	-8.0	-2.6040542559773368	-8.0	8.71276476201674	-8.0	-8.0	-2.848477870195968	-2.464601819611615	3.4049504801136017
1	-2.5311208174911792	1.0	1.0	-8.0	-2.642591631079983	-8.0	6.361727836017594	-8.0	-8.0	-2.642591631079983	-2.642591631079983	6.016977229462342
0	-8.548098046953521	1.0	1.0	-8.0	-2.579019361190874	-8.0	5.95424250943933	-8.0	-8.0	-2.579019361190874	-2.579019361190874	222.62232098362074
0	-230.2640494797802	1.0	1.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	0.39992492773254185
0	-230.66397440751274	1.0	1.0	-8.0	5.778151250383651	-8.0	5.778151250383651	-8.0	-8.0	5.778151250383651	5.778151250383651	2.7508013680548515
1	-5.264927166877492	0.3333333333333333	1.0	-8.0	-2.4808027950187452	-8.0	7.643425440448984	-8.0	-8.0	-3.125541409903179	-1.9652953967528655	2.845330826511428
0	-8.11025799338892	0.3333333333333333	1.0	-8.0	-2.4808027950187452	-8.0	7.643425440448984	-8.0	-8.0	-3.125541409903179	-1.9652953967528655	4.324581607734556
1	-4.191497615601845	0.3333333333333333	1.0	-8.0	-3.0045276845896782	-8.0	9.685117828133762	-8.0	-8.0	-3.227581488372032	-2.6604601554938223	3.7017985980277084
0	-7.8932962136295535	0.6666666666666666	0.6666666666666666	-8.0	-3.319469717671467	-8.0	8.916873550710319	-8.0	-8.0	-3.513398025439755	-3.125541409903179	3.4681138362182784
1	-3.89988609027634	0.3333333333333333	1.0	-8.0	-2.9784714226685955	-8.0	9.805995327929901	-8.0	-8.0	-3.276738052393889	-2.5331348057087175	4.111513764095102
0	-8.011399854371442	0.6666666666666666	0.6666666666666666	-8.0	-3.3105434869070605	-8.0	8.943861985330743	-8.0	-8.0	-3.495545563910942	-3.125541409903179	3.0583986701508845
0	-3.1568776073307285	0.25	1.0	-8.0	-2.866579782116101	-8.0	9.550904742996568	-8.0	-8.0	-3.125541409903179	-2.3075737192521824	5.174380088607967
1	-8.331257695938696	0.25	1.0	-8.0	-2.866579782116101	-8.0	9.550904742996568	-8.0	-8.0	-3.125541409903179	-2.3075737192521824	0.30740178188168343
0	-2.0229351922395287	1.0	0.25	-8.0	-0.8750612597725774	-8.0	6.301029995663983	-8.0	-8.0	-0.8750612597725774	-0.8750612597725774	3.6873506132343232
0	-5.710285805473852	0.75	0.5	-8.0	-2.4880498192165916	-8.0	7.974647176865836	-8.0	-8.0	-2.7974294246090854	-2.1786702138240974	7.753645705267715
0	-3.2368396104563497	0.6666666666666666	0.6666666666666666	-8.0	-2.462479950242562	-8.0	8.246380892734937	-8.0	-8.0	-2.9070926298883433	-2.0178672705967804	3.96132835381441
1	-7.19816796427076	0.6666666666666666	0.6666666666666666	-8.0	-2.462479950242562	-8.0	8.246380892734937	-8.0	-8.0	-2.9070926298883433	-2.0178672705967804	2.166487898866923
0	-2.267714848680164	0.3333333333333333	1.0	-8.0	-2.7542550767456135	-8.0	9.401825087701239	-8.0	-8.0	-3.0099279556467233	-2.345744644701774	3.9613283538144097
