Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16
1	-1.66348365717312	0	0.5	-8	-1.77176269809124	-1.46407820306173	10.7998367563134	-1.60286797150615	-1.32528843461731	-2.03406562061281	-1.50945977556967	-6.71472234664671	0	3	-1e+300	0.749092218731877	6.50090510085161
0	-6.71472234664671	0	0.5	-8	-1.77176269809124	-1.6874799349286	10.7998367563134	-2.04967143523989	-1.32528843461731	-2.03406562061281	-1.50945977556967	-12.0172532557647	0	2	-1e+300	-1e+300	-7.84636819386169
0	0.0	0	0.5	-8	-2.48405747997309	-1.95846456352593	10.8559187932147	-2.07808033591476	-1.83884879113711	-2.8541721721884	-2.11394278775778	-1.9313790918174	0	1	-1e+300	0.612504832470107	1.41788302326278
1	-1.9313790918174	0	0.75	-8	-2.00401646365951	-1.56891064308911	11.8415994623938	-1.75742390004623	-1.34644005771494	-2.21453477810524	-1.76344899226049	-6.98261778129099	0	3	-1e+300	0.503559156765231	0.797603096481097
0	-6.98261778129099	0	0.75	-8	-2.00401646365951	-1.71784513100035	11.8415994623938	-2.04967143523989	-1.34644005771494	-2.21453477810524	-1.76344899226049	-12.285148690409	0	2	-1e+300	-1e+300	-5.56486044562261
0	-0.391550504301332	0	0.5	-8	-1.95498118223159	-1.42400506204917	11.327839330394	-1.55543979334479	-1.29257033075356	-2.09124758241641	-1.81871478204677	-2.68641704386901	0	1	-1e+300	0.710166889508305	5.19664694708775
1	-2.68641704386901	0	0.75	-8	-1.81658255335627	-1.30889976365437	12.7579003629222	-1.51472080878987	-1.11940815141968	-1.9110018102055	-1.72003106781655	-10.0145567712754	0	4	-1e+300	0.293811830538771	2.1293597532841
0	-10.0145567712754	0	0.75	-8	-1.81658255335627	-1.48615622601461	12.7579003629222	-2.04649019587059	-1.11940815141968	-1.9110018102055	-1.72003106781655	-13.0499967259431	0	2	-1e+300	-1e+300	-5.87240357275351
0	-1.06084231789863	0	0.75	-8	-2.38483422562185	-1.94219371864937	11.6786380553896	-2.07808033591476	-1.77691616162919	-2.8541721721884	-2.02578863032865	-2.40315632697735	0	1	-1e+300	0.704724743421129	0.509096247357619
1	-2.40315632697735	0	0.5	-8	-2.18799206691438	-1.93026199226486	10.0658414047307	-1.97158465840417	-1.88893932612556	-2.27454187434849	-2.10144225948026	-5.74987802733608	0	3	-1e+300	0.293738307283871	5.51337220352595
0	-5.74987802733608	0	0.75	-8	-2.367095278513	-1.82375323157088	11.7390817835251	-2.07808033591476	-1.42159470039372	-2.8541721721884	-1.9725717890021	-7.92830541354367	0	1	-1e+300	-1e+300	2.69353334534417
1	-0.0913684799089609	0	0.6	-8	-2.63763182756496	-2.02886737330319	12.3834703198874	-2.5412338447399	-1.46728793925492	-3.10093227911929	-1.95779103138719	-0.814878429508503	0	1	-1e+300	0.296893226489837	0.783867712678264
0	-0.814878429508503	0	0.6	-8	-2.03421674343047	-1.63148294575504	12.5753713879711	-1.7198548412356	-1.46728793925492	-2.16498168387949	-1.95779103138719	-0.815749502652278	0	2	-1e+300	0.512231929909083	2.08948177317598
0	-0.815749502652278	1	0.2	-8	-0.892094568834072	-0.924279249615614	9.47712125471966	-0.924279249615614	-0.924279249615614	-0.892094568834072	-0.892094568834072	-1.33117799551296	0	4	-1e+300	0.710166889508305	3.95268697408541
1	-0.77960586408249	0	0.6	-8	-1.76130181480451	-1.46188660875045	10.8628784921385	-1.61881668593105	-1.17609119420104	-1.95960262471911	-1.44715790989489	-1.50311581368203	0	1	-1e+300	0.710166889508305	3.3821319215257
0	-1.50311581368203	0	0.6	-8	-1.79554601654624	-1.5007379789689	11.1324427356119	-1.7073060567746	-1.17609119420104	-1.97987751502473	-1.44715790989489	-2.02233625740588	0	2	-1e+300	0.710166889508305	-1.52221221121286
0	-2.02233625740588	0	0.4	-8	-2.27190883452456	-1.71630914694955	10.6753875279984	-1.87142665573385	-1.56119163816525	-2.2962528726109	-2.24756479643822	-2.19746987159451	0	3	-1e+300	0.316876216432927	-2.25890824312746
0	-0.342688701963992	0	0.4	-8	-1.51471659628697	-1.31208782739142	10.434527809351	-1.59075194611927	-1.03342370866357	-1.87714490979952	-1.15228828277441	-1.06619865156353	0	1	-1e+300	0.710166889508305	0.0103707217340832
1	-1.06619865156353	0	0.4	-8	-1.56608289889957	-1.37036488271909	10.8388741745609	-1.7073060567746	-1.03342370866357	-1.97987751502473	-1.15228828277441	-8.75614436002265	0	2	-1e+300	0.690668890131803	1.06274013849997
0	-8.75614436002265	0	1.0	-8	-2.28260820223744	-1.79825379595958	12.7579602178502	-2.26506540463198	-1.3643468920421	-2.8541721721884	-1.80077538536284	-9.47965430962219	0	1	-1e+300	-1e+300	-6.46120660228915
0	0.0	0	0.4	-8	-1.39361268977954	-0.965976149001502	11.2784678132218	-2.07808033591476	0.146128037911753	-2.8541721721884	0.0669467926293131	-1.54527899144166	0	1	-1e+300	0.479657121149799	7.53805109917309
1	-1.54527899144166	0	0.4	-8	-1.8752197135002	-1.5227829721795	11.0159656613682	-1.7006381517195	-1.3449277926395	-1.97998936197849	-1.77045006502192	-5.42827273337473	0	3	-1e+300	0.900416216358263	5.6984368391165
0	-5.42827273337473	0	0.6	-8	-2.26189734061266	-1.7618945513227	12.2794813729569	-2.07808033591476	-1.3449277926395	-2.8541721721884	-1.77045006502192	-11.1479502303211	0	1	-1e+300	-1e+300	-6.69813524768542
0	-0.441815005892647	0	0.666666666666667	-8	-1.90235875321162	-1.67122656827331	10.2221473388376	-1.75248901443827	-1.58996412210834	-2.01131342301826	-1.79340408340498	-2.04540503744824	0	1	-1e+300	0.710166889508305	-3.96187887313015
1	-2.04540503744824	0	0.666666666666667	-8	-2.06110610060319	-1.87549539397664	10.4677359984297	-1.99850177351501	-1.75248901443827	-2.11089877818811	-2.01131342301826	-8.63749271325542	0	3	-1e+300	0.288560647312397	-2.86792179465643
0	-8.63749271325542	0	0.666666666666667	-8	-2.06110610060319	-1.73106779053525	10.4677359984297	-1.75248901443827	-1.70964656663223	-2.11089877818811	-2.01131342301826	-8.63982233366226	0	1	-1e+300	-1e+300	-9.48124405217836
0	-0.935561163742239	0	0.6	-8	-1.84515957695481	-1.48770337163799	11.3536743634317	-1.7168944352123	-1.33942627142889	-2.09702187682751	-1.66014258681334	-3.70766268557654	0	1	-1e+300	0.710166889508305	1.28942394627741
1	-3.70766268557654	0	0.6	-8	-1.92878042759792	-1.66464671954158	11.526445026567	-1.93761945198356	-1.33942627142889	-2.09702187682751	-1.77831426722357	-5.32775462691711	0	3	-1e+300	0.599901044951655	1.68821733146032
0	-5.32775462691711	0	0.6	-8	-1.92878042759792	-1.54160003096129	11.526445026567	-1.7168944352123	-1.33942627142889	-2.09702187682751	-1.77831426722357	-7.62491634121638	0	1	-1e+300	-1e+300	-5.85913294077244
0	-1.04667232723432	0	0.6	-8	-1.34774060231137	-0.881119643188419	10.7464454387499	-1.40678940827278	0.0511525257649085	-1.92234839396853	-0.460730826152245	-3.81877384906862	0	1	-1e+300	0.710166889508305	3.21035898471767
1	-3.81877384906862	0	0.6	-8	-1.43136145295449	-1.05806299109201	10.9192161018853	-1.93761945198356	0.0511525257649085	-1.92234839396853	-0.460730826152245	-5.43886579040919	0	3	-1e+300	0.599901044951655	2.239450411155
0	-5.43886579040919	0	0.6	-8	-1.43136145295449	-0.935016302511721	10.9192161018853	-1.56847938624269	0.0511525257649085	-1.92234839396853	-0.460730826152245	-7.73602750470846	0	1	-1e+300	-1e+300	-2.30516913454067
0	-0.141090815694002	0	0.4	-8	-1.90019812443892	-1.60090384030541	10.4464728268042	-1.79501827233805	-1.40678940827278	-2.14025366206451	-1.66014258681334	-2.9131923375283	0	1	-1e+300	0.710166889508305	0.919506463453965
1	-2.9131923375283	0	0.4	-8	-2.02562940040359	-1.86631886216081	10.7056288215072	-1.93761945198356	-1.79501827233805	-2.14025366206451	-1.91100513874268	-4.53328427886887	0	3	-1e+300	0.215838735737877	-0.996294383860233
0	-4.53328427886887	0	0.4	-8	-2.02562940040359	-1.68174882929037	10.7056288215072	-1.79501827233805	-1.56847938624269	-2.14025366206451	-1.91100513874268	-6.83044599316814	0	1	-1e+300	-1e+300	-2.01882181129926
0	-1.32940010927236	0	0.75	-8	-1.81948186048186	-1.41053246257122	12.7575760658544	-1.6066096619815	-1.16096307073882	-2.04110947239949	-1.7048733910541	-1.77610444319172	0	1	-1e+300	0.613825001321881	6.38220420480798
1	-1.77610444319172	0	0.75	-8	-1.92897018635942	-1.43311590444406	13.0276132574264	-1.6066096619815	-1.16096307073882	-2.04110947239949	-1.71246271799199	-13.0651988371004	0	2	-1e+300	0.552445045177783	2.99884291587767
0	-13.0651988371004	0	0.75	-8	-1.81948186048186	-2.89500502481702	12.7575760658544	-5.61438075747621	-1.46402465499335	-2.04110947239949	-1.7048733910541	-13.5119031710197	0	1	-1e+300	-1e+300	3.10650832623605
0	-0.923748119689296	0	0.666666666666667	-8	-1.68222987415534	-1.36535397117432	11.9910333432318	-1.46402465499335	-1.26668328735529	-1.7048733910541	-1.65958635725658	-1.37045245360866	0	1	-1e+300	0.613825001321881	7.6234085595638
1	-1.37045245360866	0	0.666666666666667	-8	-1.84646236297167	-1.39922913398358	12.3960891305899	-1.53177498061188	-1.26668328735529	-2.03333836868676	-1.65958635725658	-14.5143323076715	0	2	-1e+300	0.338483787816769	10.782534021111
0	-14.5143323076715	0	0.666666666666667	-8	-1.84646236297167	-2.19203330662823	12.3960891305899	-3.11738332590118	-1.26668328735529	-2.03333836868676	-1.65958635725658	-15.0519252758192	0	2	-1e+300	-1e+300	-12.5291571028916
0	-0.0538850884949795	0	0.5	-8	-1.66639822338056	-1.53377579822404	9.73856062735983	-1.6146158494588	-1.45293574698927	-1.75158675996678	-1.58120968679434	-0.937591114810941	0	1	-1e+300	0.710166889508305	3.65622763120853
1	-0.937591114810941	0	0.5	-8	-1.90016678670278	-1.71811691621157	9.95584507937693	-1.98329808543387	-1.45293574698927	-2.21912388661122	-1.58120968679434	-1.13497993283898	0	3	-1e+300	0.710166889508305	-2.1157147994121
0	-1.13497993283898	0	0.5	-8	-1.43434776547577	-1.20237700536015	10.0212483787169	-1.84048259581105	-0.564271414909245	-2.0235975211828	-0.845098009768749	-3.47798542593877	0	1	-1e+300	0.710166889508305	-5.27456429139971
1	-0.370669617447534	0	0.6	-8	-2.08975123674737	-1.70752275179087	11.4555048595012	-2.07808033591476	-1.26231138820172	-2.8541721721884	-1.45124434787651	-0.59046010123584	0	1	-1e+300	0.378064049737001	1.87679282683213
0	-0.59046010123584	0	0.4	-8	-1.94510632498996	-1.68284084355775	10.2354990848304	-2.10337029891377	-1.26231138820172	-2.43896830210342	-1.45124434787651	-1.12442753954859	0	3	-1e+300	0.597817134204341	1.34578106860866
0	-1.12442753954859	0	0.6	-8	-1.74310213292968	-1.47269065915113	12.0226564101109	-1.71605537018795	-1.26231138820172	-2.01095426151831	-1.45124434787651	-1.19256697176598	0	2	-1e+300	0.613825001321881	4.13996545343155
0	-1.11341877623112	0	1.0	-8	-2.11653543349549	-1.56660355307225	13.1434419475015	-2.07808033591476	-1.28154897353579	-2.8541721721884	-1.8024928672752	-1.52458186547287	0	1	-1e+300	0.281722161550577	5.67698304113561
1	-1.52458186547287	0	0.75	-8	-1.87140809917337	-1.41963213724098	12.6479402851788	-1.6124032807726	-1.28154897353579	-1.94781990773486	-1.8024928672752	-11.1583857703091	0	4	-1e+300	0.594327001945379	6.24117230802294
0	-11.1583857703091	0	0.75	-8	-1.87140809917337	-1.73043909444671	12.6479402851788	-2.54482415238977	-1.28154897353579	-1.94781990773486	-1.8024928672752	-15.7848948416912	0	2	-1e+300	-1e+300	-11.0478610000528
0	-0.560005192957969	0	0.75	-8	-1.99163251143433	-1.57017690334592	11.7924322067299	-2.07808033591476	-0.797999416180257	-2.8541721721884	-1.09175544126305	-1.81423879017091	0	1	-1e+300	0.383315232963375	0.406622795356726
1	-1.81423879017091	0	0.5	-8	-1.61990262605354	-1.44670060962457	10.6853222249126	-2.09540180306888	-0.797999416180257	-2.14804981084403	-1.09175544126305	-5.42510869896082	0	3	-1e+300	0.749092218731877	1.47266160539361
0	-5.42510869896082	0	0.75	-8	-1.99039546860954	-1.52320394149297	11.8354737085164	-2.07808033591476	-0.797999416180257	-2.8541721721884	-1.09175544126305	-10.9614539966169	0	1	-1e+300	-1e+300	-7.06387140172158
0	-0.575035725656239	0	1.0	-8	-2.40865457985964	-1.88059289000092	12.3080153596988	-2.44429018266832	-1.11940815141968	-2.8541721721884	-1.72003106781655	-1.2090075986679	0	1	-1e+300	0.238434533832963	2.71268842508319
1	-1.2090075986679	0	0.666666666666667	-8	-2.10411389644039	-1.60320593139196	11.8953936940727	-2.08700371136423	-1.11940815141968	-2.48819672506424	-1.72003106781655	-16.1933525567725	0	4	-1e+300	0.124540961100007	7.93577394169016
0	-16.1933525567725	0	1.0	-8	-2.5382804588896	-1.75645666073673	12.311775696502	-2.07808033591476	-1.11940815141968	-3.04063813666386	-1.72003106781655	-17.1687627139306	0	1	-1e+300	-1e+300	-11.2362027828407
1	-1.52907524646279	0	1.0	-8	-2.38516160753344	-2.00893829720551	12.7091399180447	-2.45824821699624	-1.49048633870554	-2.8541721721884	-1.94014880057013	-7.23195066446318	0	1	-1e+300	0.428683860682921	8.07870161281482
0	-7.23195066446318	0	1.0	-8	-2.39922720196685	-1.98217186954606	12.7201337279731	-2.37794893401787	-1.49048633870554	-2.8541721721884	-1.94014880057013	-8.7001517040426	0	1	-1e+300	-1e+300	-7.28847577460387
0	-8.7001517040426	0	1.0	-8	-2.38516160753344	-1.30995405057064	12.7091399180447	-2.07808033591476	-0.361295477091628	-2.8541721721884	-1.94014880057013	-15.0768933088337	0	1	-1e+300	-1e+300	-0.811380226706827
1	-2.35727784250784	0	0.6	-8	-2.0692635027537	-1.49525733422215	12.0432646524702	-2.07808033591476	-1.15324865139328	-2.8541721721884	-1.42770527323022	-2.88795900110813	0	1	-1e+300	-1e+300	-2.71357758231421
0	-2.88795900110813	0	0.8	-8	-2.11486720685548	-1.60554622134192	12.1441524829105	-2.07808033591476	-1.25444301535841	-2.8541721721884	-1.59652498249496	-4.50020497309479	0	1	-1e+300	-1e+300	2.63098404390501
0	-4.50020497309479	0	0.6	-8	-2.0692635027537	-1.84312405249187	12.0432646524702	-2.29804317016758	-1.15324865139328	-2.8541721721884	-1.42770527323022	-5.03088613169508	0	1	-1e+300	-1e+300	-2.55610409855442
1	-1.41952422732799	0	0.6	-8	-2.05558898948942	-1.50427452802649	11.975704465186	-2.07808033591476	-1.1150372370505	-2.8541721721884	-1.49502072226711	-11.6561855800127	0	1	-1e+300	0.371666203032865	5.01958377421177
0	-11.6561855800127	0	0.8	-8	-2.30577989784003	-2.6520360255594	12.5747865969018	-6.06726681662958	-1.14309093857904	-3.05021398727331	-1.50115935788566	-16.1689027485431	0	1	-1e+300	-1e+300	-0.228199796646317
0	-16.1689027485431	0	0.6	-8	-2.06233590955755	-1.69361984424831	11.9764020766316	-2.07808033591476	-1.1150372370505	-2.8541721721884	-1.49502072226711	-16.5742712025128	0	1	-1e+300	-1e+300	-13.1605679616497
1	-0.552582072879309	0	0.75	-8	-2.41854645595495	-1.70110470376008	12.3163182206682	-2.07808033591476	-1.39813501390046	-2.8541721721884	-2.03684913048554	-6.18716180951263	0	1	-1e+300	0.798632182084663	9.74895404145728
0	-6.18716180951263	0	1.0	-8	-2.3985401835271	-1.51082505937248	12.0931294040939	-2.07808033591476	-0.848958430193881	-2.8541721721884	-2.03684913048554	-8.77960358019512	0	1	-1e+300	-1e+300	-6.36133398836426
0	-8.77960358019512	0	1.0	-8	-2.35214120133021	-1.40507763200912	12.2146484284371	-2.07808033591476	-0.425968720740447	-2.8541721721884	-2.03684913048554	-9.90587487811418	0	1	-1e+300	-1e+300	-3.33074367162489
0	-4.98173068818986	0	0.5	-8	-1.52618155764827	-0.851980329412993	9.89486084699046	-1.34994953946891	-0.354011119357079	-2.19717380651014	-0.855189308786392	-6.19124544302027	0	2	-1e+300	-1e+300	-2.29873296492805
1	-6.19124544302027	0	1.0	-8	-2.15636432181399	-1.52433601997392	11.6056383425834	-1.90120665715547	-1.15242860273029	-2.47510440269429	-1.61330611322589	-7.84043413900717	0	2	-1e+300	-1e+300	-0.640508977399082
0	-7.84043413900717	0	0.5	-8	-1.43040026777588	-0.570254847951349	10.2421071979811	-0.786498576545619	-0.354011119357079	-2.00561122676537	-0.855189308786392	-9.04994889383759	0	2	-1e+300	-1e+300	-9.47528334136786
0	-6.82832534138818	0	1.0	-8	-1.74032203154326	-0.819007919460477	10.9088778517545	-1.33698585181513	-0.301029987105825	-1.77710004007489	-1.70354402301163	-9.28555557658716	0	2	-1e+300	-1e+300	-1.42453360340765
1	-9.28555557658716	0	1.0	-8	-1.81278966462356	-0.792993419924419	11.1557913258658	-1.33698585181513	-0.249000988033709	-1.84847928917223	-1.77710004007489	-230.497135214867	0	2	-1e+300	-1e+300	2.01276341019409
0	-230.497135214867	1	0.5	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-231.237098253513	0	2	-1e+300	-1e+300	-6.99469460945549
0	-0.146647703582371	0	0.6	-8	-1.72270220655231	-1.46883071822767	10.6132004053951	-1.91341609426013	-1.2355283722594	-2.04873256245826	-1.36172773616764	-1.40088130079531	0	2	-1e+300	0.710166889508305	1.02778732274466
1	-1.40088130079531	0	0.6	-8	-1.75580795601423	-1.52949262116392	11.1550569581428	-2.09540180306888	-1.2355283722594	-2.14804981084403	-1.36172773616764	-4.41608287586386	0	3	-1e+300	0.710166889508305	1.80937188455035
0	-4.41608287586386	0	0.6	-8	-1.75580795601423	-1.32802873565493	11.1550569581428	-1.49101014654192	-1.2355283722594	-2.14804981084403	-1.36172773616764	-6.8473643090547	0	1	-1e+300	0.734070419932351	1.2176663518828
0	-1.27318162382894	0	0.75	-8	-1.99654285765984	-1.67687467177638	11.1108079326288	-2.01373936316212	-1.42374955999573	-2.21907834533243	-1.86544120883983	-2.19631670544946	0	2	-1e+300	0.710166889508305	-2.13810541144086
1	-2.19631670544946	0	0.75	-8	-2.06900603909384	-1.73553769919194	11.454610754046	-2.18972844540878	-1.42374955999573	-2.43646788963441	-1.86544120883983	-7.97389822930127	0	3	-1e+300	0.385958218234893	5.60432909627504
