Date,Open,High,Low,Close,Volume,Adj Close
2012-09-25,38.97,39.60,38.60,39.51,3769200,39.51
2012-09-24,39.28,39.69,38.92,39.06,3133400,39.06
2012-09-21,39.15,39.76,38.81,39.67,10273300,39.67
2012-09-20,38.97,39.46,38.12,38.92,5600500,38.92
2012-09-19,39.64,40.00,38.51,39.53,6852400,39.53
2012-09-18,39.94,40.06,39.00,39.53,5788400,39.53
2012-09-17,39.60,40.60,39.01,40.19,6591900,40.19
2012-09-14,39.50,40.07,39.26,39.99,9081200,39.99
2012-09-13,39.00,39.15,37.90,38.31,5239900,38.31
2012-09-12,39.12,40.01,38.78,38.92,9897000,38.92
2012-09-11,38.00,39.05,37.78,39.01,6167000,39.01
2012-09-10,37.85,38.94,37.24,38.17,6783000,38.17
2012-09-07,37.81,38.98,37.71,37.78,11438800,37.78
2012-09-06,35.50,37.45,35.26,37.15,10886100,37.15
2012-09-05,34.60,35.48,34.11,35.22,4845100,35.22
2012-09-04,34.97,35.35,34.44,34.51,3134100,34.51
2012-09-03,34.48,34.94,34.28,34.87,2481400,34.87
2012-08-31,33.91,34.71,33.55,34.56,5465200,34.56
2012-08-30,34.13,34.26,33.49,33.84,2788200,33.84
2012-08-29,34.62,34.75,33.97,34.31,2484700,34.31
2012-08-28,34.73,34.94,34.27,34.53,2681900,34.53
2012-08-27,34.15,35.24,33.75,34.90,3553400,34.90
2012-08-24,34.63,34.63,33.52,34.18,4250600,34.18
2012-08-23,35.65,35.89,34.14,34.78,6291400,34.78
2012-08-22,34.82,35.72,34.82,35.01,4667700,35.01
2012-08-21,34.60,35.81,34.49,35.22,5293900,35.22
2012-08-20,34.99,35.28,33.72,34.38,4715500,34.38
2012-08-17,34.80,35.29,34.52,35.00,6279600,35.00
2012-08-16,33.97,34.62,33.38,34.53,4255800,34.53
2012-08-15,33.64,34.00,33.53,33.80,1957000,33.80
2012-08-14,34.00,34.15,33.63,33.81,3029700,33.81
2012-08-13,33.55,34.19,33.42,33.75,3795300,33.75
2012-08-10,33.75,34.00,33.31,33.67,3632500,33.67
2012-08-09,34.00,34.37,33.42,34.02,4947800,34.02
2012-08-08,33.30,33.96,32.50,33.83,5291000,33.83
2012-08-07,33.34,34.17,32.52,33.63,7727000,33.63
2012-08-06,32.29,33.98,32.20,33.20,9559100,33.20
2012-08-03,30.00,32.22,29.46,32.00,9085700,32.00
2012-08-02,31.35,31.99,29.25,29.45,12159000,29.45
2012-08-01,30.49,31.18,30.31,30.70,5492800,30.70
2012-07-31,31.20,31.40,30.08,30.17,7032400,30.17
2012-07-30,30.49,31.46,30.26,31.18,7980800,31.18
2012-07-27,29.22,30.18,28.33,30.18,9396400,30.18
2012-07-26,26.75,29.06,26.36,28.83,10067100,28.83
2012-07-25,26.22,27.15,26.18,26.56,4718900,26.56
2012-07-24,27.09,27.16,26.20,26.46,6512200,26.46
2012-07-23,28.00,28.00,26.24,26.95,13873200,26.95
2012-07-20,30.20,30.33,28.50,28.51,8811700,28.51
2012-07-19,29.94,30.39,29.48,30.20,5835000,30.20
2012-07-18,29.78,29.92,29.40,29.84,4495700,29.84
2012-07-17,29.56,29.96,29.30,29.44,4153600,29.44
2012-07-16,29.80,29.93,29.33,29.50,3568000,29.50
2012-07-13,29.86,29.89,29.09,29.77,5531700,29.77
2012-07-12,29.78,30.38,29.35,29.65,5399000,29.65
2012-07-11,29.18,30.23,29.14,29.94,4521500,29.94
2012-07-10,29.45,30.26,29.11,29.51,5573000,29.51
2012-07-09,29.24,29.58,28.66,29.18,4826800,29.18
2012-07-06,30.19,30.39,29.20,29.20,6412300,29.20
2012-07-05,31.02,31.64,29.85,30.40,7851500,30.40
2012-07-04,31.19,31.19,30.36,31.02,4872700,31.02
2012-07-03,31.80,32.12,30.67,31.22,7863600,31.22
2012-07-02,30.57,32.00,30.31,31.65,13662400,31.65
2012-06-29,29.20,30.33,28.70,30.33,15714500,30.33
2012-06-28,28.50,28.59,27.28,27.65,6803800,27.65
2012-06-27,27.61,28.39,27.40,28.35,4734800,28.35
2012-06-26,28.00,28.39,27.33,27.50,6857800,27.50
2012-06-25,29.15,29.34,27.59,27.78,7465700,27.78
2012-06-22,28.70,30.06,28.66,29.40,7716900,29.40
2012-06-21,29.44,30.29,28.98,29.21,8282700,29.21
2012-06-20,29.15,29.72,28.93,29.62,6052500,29.62
2012-06-19,28.26,29.01,27.53,28.93,7501400,28.93
2012-06-18,30.75,30.89,28.06,28.17,11806400,28.17
2012-06-15,28.49,29.48,28.48,29.48,16009500,29.48
2012-06-14,27.93,28.28,27.52,28.27,8157900,28.27
2012-06-13,28.10,28.48,27.74,28.01,7888500,28.01
2012-06-12,27.88,28.25,27.50,28.08,8902900,28.08
2012-06-11,29.94,29.97,27.87,27.99,10537700,27.99
2012-06-08,28.50,28.70,27.97,28.45,7548800,28.45
2012-06-07,28.75,29.25,28.55,29.00,11096200,29.00
2012-06-06,27.75,28.70,27.42,28.58,13453100,28.58
2012-06-05,27.11,27.72,27.00,27.42,9642500,27.42
2012-06-04,25.61,27.11,25.59,26.78,9778200,26.78
2012-06-01,25.94,26.45,25.58,25.91,14695200,25.91
2012-05-31,25.10,25.73,24.99,25.73,11291500,25.73
2012-05-30,24.89,25.87,24.53,24.95,10260300,24.95
2012-05-29,26.58,26.69,25.76,26.27,5560900,25.07
2012-05-28,26.86,27.22,26.24,26.30,4173400,25.09
2012-05-25,26.79,27.27,26.36,26.58,6191300,25.37
2012-05-24,26.60,27.09,25.93,26.67,6828900,25.45
2012-05-23,26.65,26.81,26.10,26.24,7223000,25.04
2012-05-22,26.85,27.39,26.30,27.11,8630100,25.87
2012-05-21,26.06,26.70,25.67,26.28,8215100,25.08
2012-05-18,25.05,26.79,24.85,26.23,12472600,25.03
2012-05-17,26.50,26.70,25.41,25.48,9153200,24.32
2012-05-16,26.50,27.15,25.97,26.53,12715700,25.32
2012-05-15,27.69,27.95,26.51,26.84,9112800,25.61
2012-05-14,27.91,27.99,27.28,27.62,7734100,26.36
2012-05-11,28.60,28.83,27.85,28.67,7771300,27.36
2012-05-10,28.82,29.44,28.00,29.05,9381200,27.72
2012-05-09,29.08,29.27,27.70,28.38,9727200,27.08
2012-05-08,29.54,30.24,28.83,29.07,8433700,27.74
2012-05-07,27.80,30.40,27.80,30.21,8392200,28.83
2012-05-04,28.91,30.07,28.21,28.99,10384900,27.67
2012-05-03,30.15,30.65,28.89,29.09,9468700,27.77
2012-05-02,31.00,31.15,29.59,30.05,8048600,28.67
2012-05-01,30.35,30.35,30.35,30.35,000,28.96
2012-04-30,31.13,31.44,30.20,30.35,5370600,28.96
2012-04-27,29.56,31.49,29.28,31.05,7327800,29.63
2012-04-26,30.95,31.20,29.57,30.59,9081400,29.19
2012-04-25,29.61,31.50,29.50,30.88,12207600,29.46
2012-04-24,28.40,29.46,27.92,29.24,8826300,27.90
2012-04-23,29.03,29.26,28.15,28.40,7984900,27.10
2012-04-20,28.86,30.09,28.42,29.60,10546700,28.25
2012-04-19,30.24,30.73,28.50,28.56,11966900,27.25
2012-04-18,31.00,31.58,29.33,30.00,9279800,28.63
2012-04-17,29.00,31.17,28.86,30.99,10780300,29.57
2012-04-16,30.20,30.31,28.68,29.00,12535500,27.68
2012-04-13,32.00,32.26,30.25,30.40,8590700,29.01
2012-04-12,31.84,32.08,30.81,32.08,8397000,30.61
2012-04-11,30.80,32.45,30.75,31.25,9186800,29.83
2012-04-10,31.95,32.70,30.88,31.00,9574900,29.58
2012-04-09,32.88,32.88,32.88,32.88,000,31.37
2012-04-06,32.88,32.88,32.88,32.88,000,31.37
2012-04-05,33.49,33.74,32.06,32.88,8663500,31.37
2012-04-04,34.01,34.38,32.84,33.19,10681200,31.67
2012-04-03,35.87,36.15,34.63,34.70,5889000,33.12
2012-04-02,35.78,36.00,34.36,35.70,6670700,34.07
2012-03-30,36.10,36.42,34.89,35.58,7307500,33.95
2012-03-29,36.70,37.33,35.60,35.69,6927700,34.06
2012-03-28,37.20,37.52,36.75,36.90,5209200,35.21
2012-03-27,38.32,38.32,38.32,38.32,000,36.57
2012-03-26,37.43,37.52,37.43,37.52,4660900,35.81
2012-03-23,36.80,37.12,36.80,37.12,2200,35.42
2012-03-22,37.25,37.25,36.90,36.90,200,35.21
2012-03-21,38.58,38.96,37.44,38.00,4699200,36.26
2012-03-20,38.91,38.99,37.99,38.33,4598700,36.58
2012-03-19,38.96,38.96,38.96,38.96,1000,37.18
2012-03-16,39.15,39.15,39.00,39.00,2000,37.22
2012-03-15,38.40,38.40,38.40,38.40,2000,36.65
2012-03-14,38.50,38.78,38.50,38.70,3400,36.93
2012-03-13,37.41,37.41,37.41,37.41,300,35.70
2012-03-12,36.33,36.33,36.33,36.33,100,34.67
2012-03-09,37.42,37.60,36.78,36.94,5975300,35.26
2012-03-08,36.49,37.38,36.21,37.00,8538000,35.31
2012-03-07,35.00,35.86,34.98,35.67,5848100,34.04
2012-03-06,36.78,36.78,35.40,35.40,3100,33.78
2012-03-05,37.50,37.50,37.24,37.24,1600,35.54
2012-03-02,37.60,38.46,37.58,37.92,5863000,36.18
2012-03-01,36.50,37.58,36.01,37.35,6592200,35.65
2012-02-29,36.88,37.79,36.52,36.63,7535300,34.96
2012-02-28,36.80,37.26,36.01,36.62,5729900,34.94
2012-02-27,36.80,36.88,35.81,36.59,5141200,34.92
2012-02-24,36.72,37.26,36.36,36.92,5069500,35.23
2012-02-23,36.09,37.20,35.63,36.30,5929100,34.64
2012-02-22,37.76,38.00,36.33,36.40,6773900,34.74
2012-02-21,37.35,38.08,36.75,37.46,6455700,35.74
2012-02-20,37.40,37.86,36.53,37.17,6401000,35.47
2012-02-17,36.85,37.12,36.35,36.88,8753700,35.20
2012-02-16,34.28,36.03,33.90,35.85,9145300,34.22
2012-02-15,35.00,36.10,34.41,34.88,12393000,33.29
2012-02-14,33.62,34.22,32.79,33.51,7887900,31.98
2012-02-13,35.70,35.89,33.78,34.33,6490600,32.76
2012-02-10,35.78,36.53,34.80,35.05,6448800,33.45
2012-02-09,36.19,37.26,36.19,36.54,5939600,34.88
2012-02-08,36.44,37.10,36.07,36.15,7593000,34.50
2012-02-07,35.25,35.89,34.80,35.74,4215600,34.10
2012-02-06,34.81,35.20,34.06,34.99,4354900,33.39
2012-02-03,34.30,35.42,33.90,35.20,6997300,33.59
2012-02-02,34.22,34.48,33.35,34.10,4733700,32.54
2012-02-01,32.49,33.99,32.48,33.85,6857700,32.30
2012-01-31,33.10,33.49,32.30,32.37,6033800,30.89
2012-01-30,33.88,33.88,32.10,32.17,9262300,30.71
2012-01-27,35.00,35.09,34.17,34.64,6515600,33.06
2012-01-26,36.24,36.58,35.81,35.81,6436000,34.17
2012-01-25,35.59,36.08,34.16,35.79,6720200,34.16
2012-01-24,35.94,36.12,34.89,35.39,8258000,33.77
2012-01-23,35.88,36.60,35.42,36.05,9135300,34.40
2012-01-20,34.88,35.94,34.15,35.33,11863100,33.71
2012-01-19,32.99,35.04,32.50,34.70,16017700,33.12
2012-01-18,33.00,33.37,31.82,32.06,7763400,30.60
2012-01-17,33.10,33.87,32.15,32.49,7166200,31.01
2012-01-16,30.96,32.58,30.55,32.31,4554500,30.83
2012-01-13,31.94,32.69,31.20,31.79,8829700,30.34
2012-01-12,30.52,32.48,30.21,31.01,8569000,29.59
2012-01-11,29.83,30.55,29.51,30.00,5018400,28.63
2012-01-10,28.28,29.70,28.20,29.58,5121500,28.23
2012-01-09,28.60,29.06,27.51,27.90,4489700,26.62
2012-01-06,29.12,29.27,28.26,28.45,4397500,27.16
2012-01-05,30.75,30.80,28.72,29.00,5854200,27.68
2012-01-04,30.94,31.44,30.45,30.65,3632100,29.25
2012-01-03,31.60,31.60,30.41,31.33,3984000,29.90
2012-01-02,30.45,31.29,30.24,31.29,2454400,29.86
2011-12-30,30.70,30.70,30.00,30.35,2262700,28.96
2011-12-29,29.41,30.33,29.15,30.33,2528400,28.94
2011-12-28,30.25,30.38,29.45,29.45,2220300,28.11
2011-12-27,30.60,30.70,29.90,29.95,1556000,28.59
2011-12-26,30.30,30.30,30.30,30.30,000,28.92
2011-12-23,30.87,30.90,29.75,30.30,2756000,28.92
2011-12-22,29.60,30.46,29.55,30.24,4411700,28.86
2011-12-21,31.15,31.80,29.25,29.25,9508800,27.91
2011-12-20,28.67,30.65,28.35,30.14,6781000,28.76
2011-12-19,27.50,29.40,27.42,28.42,4432900,27.13
2011-12-16,28.25,28.56,27.50,27.75,7573900,26.48
2011-12-15,28.14,28.63,27.60,27.92,7023200,26.65
2011-12-14,29.63,30.10,27.81,27.87,6948400,26.60
2011-12-13,30.89,31.00,29.41,30.08,6047100,28.71
2011-12-12,32.28,33.29,30.75,30.86,6236000,29.46
2011-12-09,30.16,33.07,29.60,32.51,8588400,31.02
2011-12-08,33.69,34.29,30.83,31.11,9673900,29.69
2011-12-07,34.00,34.50,31.70,32.99,7088200,31.48
2011-12-06,32.66,33.66,31.93,33.04,7113200,31.54
2011-12-05,32.79,33.78,32.49,33.15,8183300,31.64
2011-12-02,29.59,32.54,29.50,31.60,14403500,30.16
2011-12-01,29.70,29.88,28.57,28.88,5558100,27.56
2011-11-30,27.14,30.24,27.08,29.47,11655200,28.12
2011-11-29,28.42,29.01,27.18,28.17,6653200,26.88
2011-11-28,26.87,29.06,26.48,28.52,8063600,27.22
2011-11-25,25.75,26.18,25.04,25.85,4338600,24.67
2011-11-24,25.66,26.42,25.18,25.62,5944000,24.45
2011-11-23,25.01,25.71,24.80,24.80,5790000,23.67
2011-11-22,27.25,27.60,25.35,25.53,5552000,24.36
2011-11-21,27.87,28.00,26.33,26.85,5700200,25.62
2011-11-18,28.48,28.94,27.82,28.07,4895400,26.78
2011-11-17,29.50,29.66,28.49,28.49,6189900,27.18
2011-11-16,29.72,30.64,29.51,29.86,5537200,28.50
2011-11-15,31.40,31.47,29.63,29.98,6819000,28.61
2011-11-14,33.19,33.68,31.22,31.82,5097700,30.36
2011-11-11,30.79,32.59,30.65,32.24,5211100,30.76
2011-11-10,29.27,32.17,29.10,30.51,5504700,29.12
2011-11-09,32.40,32.52,29.82,30.68,6320500,29.28
2011-11-08,30.80,32.50,30.74,31.32,5211000,29.89
2011-11-07,30.08,31.71,29.21,30.77,6130700,29.36
2011-11-04,33.65,33.97,30.35,30.88,9008500,29.47
2011-11-03,28.08,33.00,27.70,31.92,14188000,30.46
2011-11-02,29.63,30.65,28.81,29.68,8341300,28.33
2011-11-01,30.10,30.75,28.16,28.56,12852500,27.26
2011-10-31,34.56,35.15,32.85,32.85,8579900,31.35
2011-10-28,35.50,37.15,35.28,36.35,11468300,34.69
2011-10-27,34.85,35.99,32.01,35.13,17398300,33.53
2011-10-26,30.60,31.72,29.52,30.05,6618400,28.67
2011-10-25,31.51,32.00,30.33,30.80,5935700,29.39
2011-10-24,32.50,33.90,31.00,32.00,6134200,30.54
2011-10-21,30.58,32.04,30.43,31.78,6081700,30.33
2011-10-20,31.11,32.00,29.68,29.92,8398200,28.55
2011-10-19,30.70,32.20,30.39,31.77,7821800,30.32
2011-10-18,30.00,30.00,28.75,29.93,8952800,28.57
2011-10-17,32.28,33.00,30.50,31.05,6052700,29.63
2011-10-14,33.17,33.33,31.36,32.25,7565700,30.78
2011-10-13,35.24,36.25,32.12,33.35,12885500,31.82
2011-10-12,33.46,36.40,32.67,35.35,10894000,33.74
2011-10-11,32.78,33.44,32.50,33.44,6939000,31.92
2011-10-10,32.00,32.74,30.36,32.49,7391600,31.00
2011-10-07,31.99,33.16,31.05,31.55,10768100,30.11
2011-10-06,30.90,32.03,30.10,32.03,10812500,30.56
2011-10-05,29.11,29.54,28.56,29.49,7695000,28.14
2011-10-04,27.67,27.95,26.41,27.18,7093800,25.94
2011-10-03,28.75,28.95,27.06,28.66,5714200,27.35
2011-09-30,31.15,32.00,29.01,30.05,8088600,28.68
2011-09-29,29.51,32.00,29.20,31.14,9170000,29.72
2011-09-28,29.17,31.69,28.35,29.66,10629700,28.30
2011-09-27,28.59,30.58,28.01,30.05,12574900,28.68
2011-09-26,24.42,27.59,24.00,26.33,12463600,25.12
2011-09-23,23.83,25.79,22.72,25.32,13875000,24.16
2011-09-22,23.50,24.16,23.05,23.06,12155500,22.01
2011-09-21,24.10,25.65,23.00,24.45,15510000,23.34
2011-09-20,26.00,26.61,24.70,24.92,11993500,23.78
2011-09-19,27.00,27.85,26.40,26.65,7416000,25.43
2011-09-16,31.84,31.98,27.71,28.20,17039700,26.91
2011-09-15,27.15,32.85,26.34,30.81,13808400,29.40
2011-09-14,26.50,28.20,25.25,26.27,17436100,25.07
2011-09-13,27.34,28.00,23.05,27.15,20741300,25.91
2011-09-12,27.50,27.50,25.41,25.50,14531500,24.34
2011-09-09,32.01,32.10,29.73,29.80,7030100,28.44
2011-09-08,32.35,33.49,31.67,32.23,5381500,30.76
2011-09-07,30.41,31.80,29.85,31.64,6093900,30.19
2011-09-06,31.01,31.75,29.26,29.66,8030800,28.31
2011-09-05,32.42,32.42,30.75,31.30,6654900,29.87
2011-09-02,34.90,34.94,33.01,33.42,4334400,31.89
2011-09-01,36.10,36.25,34.75,35.65,3529500,34.02
2011-08-31,35.31,35.87,34.69,35.87,4619500,34.23
2011-08-30,35.50,35.64,34.06,34.74,3759000,33.15
2011-08-29,34.28,34.81,33.60,34.40,3069200,32.82
2011-08-26,34.48,35.12,32.92,33.56,4245600,32.03
2011-08-25,33.82,35.52,33.75,34.36,6700800,32.79
2011-08-24,33.42,33.76,32.53,33.44,4688000,31.92
2011-08-23,33.10,33.74,32.51,32.97,4306500,31.47
2011-08-22,32.50,33.59,32.10,32.72,4852300,31.23
2011-08-19,33.93,34.44,32.50,32.75,11491900,31.25
2011-08-18,36.00,36.20,33.45,34.21,8441800,32.65
2011-08-17,37.00,37.36,36.25,36.69,5597200,35.01
2011-08-16,37.10,37.50,36.17,37.50,4969100,35.79
2011-08-15,38.00,38.64,36.53,37.53,4357000,35.81
2011-08-12,36.48,38.00,34.11,37.22,9255800,35.52
2011-08-11,36.75,37.00,32.92,35.72,23781700,34.09
2011-08-10,40.38,40.44,33.80,35.61,24175300,33.98
2011-08-09,39.49,40.88,37.39,39.33,13631500,37.54
2011-08-08,42.50,43.44,39.31,39.31,14198900,37.51
2011-08-05,39.12,42.37,39.00,40.62,14490000,38.76
2011-08-04,42.94,43.22,40.05,40.62,11854300,38.76
2011-08-03,42.00,43.37,41.56,41.81,10515900,39.90
2011-08-02,43.19,44.35,42.50,42.60,9436100,40.65
2011-08-01,46.51,46.75,43.55,43.67,7770500,41.68
2011-07-29,45.47,45.94,44.62,45.47,6754500,43.39
2011-07-28,45.11,46.61,44.92,46.40,6589300,44.28
2011-07-27,45.75,46.00,45.01,45.83,6095600,43.74
2011-07-26,46.93,47.43,45.94,46.60,4780700,44.47
2011-07-25,48.10,48.15,46.43,46.70,8503300,44.57
2011-07-22,50.35,50.76,47.90,48.81,9986500,46.59
2011-07-21,46.94,49.69,45.31,48.92,15040700,46.69
2011-07-20,45.80,47.16,45.60,46.96,8903600,44.81
2011-07-19,44.29,45.59,43.89,44.90,7276700,42.85
2011-07-18,44.97,45.12,43.42,43.63,7043000,41.64
2011-07-15,45.40,46.06,44.71,45.28,8714300,43.21
2011-07-14,45.86,46.78,45.43,46.05,6946400,43.95
2011-07-13,46.81,47.72,45.53,46.51,9614100,44.39
2011-07-12,45.50,47.49,43.86,46.94,16322800,44.80
2011-07-11,49.19,49.30,45.81,46.46,15211000,44.33
2011-07-08,52.10,52.29,49.60,49.82,11325000,47.54
2011-07-07,52.97,53.44,51.73,51.82,6376900,49.45
2011-07-06,52.97,53.14,51.92,52.50,5158200,50.10
2011-07-05,53.74,53.86,53.14,53.25,2999800,50.82
2011-07-04,54.61,54.70,53.51,53.95,3355800,51.49
2011-07-01,53.34,54.98,53.13,54.54,5673800,52.05
2011-06-30,52.34,53.35,52.08,53.23,4514400,50.80
2011-06-29,51.69,52.95,51.52,52.00,6281800,49.63
2011-06-28,50.46,51.50,50.21,51.13,6070100,48.79
2011-06-27,49.75,50.58,49.36,50.16,5829700,47.87
2011-06-24,52.40,52.62,49.92,50.19,7785900,47.90
2011-06-23,53.06,53.09,50.95,51.28,6840100,48.94
2011-06-22,53.50,53.70,52.89,53.34,4073200,50.90
2011-06-21,52.01,53.25,51.97,53.08,4081200,50.66
2011-06-20,51.05,51.79,50.84,51.75,3908100,49.39
2011-06-17,50.75,52.55,50.43,52.20,10491300,49.82
2011-06-16,50.69,51.27,49.67,51.11,7512200,48.78
2011-06-15,51.86,51.97,51.11,51.30,4633500,48.96
2011-06-14,52.08,52.97,51.77,52.61,3443900,50.21
2011-06-13,51.58,52.03,51.33,51.41,2052800,49.06
2011-06-10,52.46,52.88,51.39,51.61,3617600,49.25
2011-06-09,52.16,52.66,51.52,52.35,3677700,49.96
2011-06-08,52.40,52.77,51.88,52.21,3001900,49.83
2011-06-07,52.40,53.04,52.24,52.64,2450100,50.24
2011-06-06,53.17,53.40,52.27,52.50,3364900,50.10
2011-06-03,52.75,53.70,51.93,53.55,4456300,51.10
2011-06-02,53.22,53.40,52.41,52.41,3597000,50.02
2011-06-01,54.69,54.69,53.71,53.80,3989400,51.34
2011-05-31,53.70,54.64,53.70,54.22,5202600,51.74
2011-05-30,53.41,53.70,53.00,53.21,1694000,50.78
2011-05-27,53.55,53.89,52.76,53.50,6172300,51.06
2011-05-26,52.65,53.36,52.00,52.30,4616100,49.91
2011-05-25,51.00,52.64,50.70,52.47,4421200,50.07
2011-05-24,51.50,51.86,51.20,51.32,4077400,48.98
2011-05-23,51.40,51.82,51.15,51.37,4798400,49.02
2011-05-20,52.70,53.28,51.95,52.32,7773800,49.93
2011-05-19,53.74,54.75,53.10,54.34,5885900,49.85
2011-05-18,53.75,53.81,53.09,53.40,3735200,48.99
2011-05-17,53.33,53.98,52.75,52.83,5052800,48.47
2011-05-16,52.82,53.37,52.17,53.08,4683400,48.70
2011-05-13,54.41,54.90,53.32,53.62,4544700,49.19
2011-05-12,53.77,54.59,53.71,54.14,5521500,49.67
2011-05-11,54.23,54.98,53.90,54.62,4810200,50.11
2011-05-10,52.75,54.38,52.54,54.13,5130300,49.66
2011-05-09,53.98,53.98,52.75,52.94,5814100,48.57
2011-05-06,53.90,54.98,53.63,54.43,5411100,49.94
2011-05-05,54.34,54.57,53.55,53.98,5035500,49.52
2011-05-04,54.75,55.20,54.01,54.05,8919300,49.59
2011-05-03,53.80,53.80,53.07,53.45,4324400,49.04
2011-05-02,53.88,54.08,53.39,53.39,2318800,48.98
2011-04-29,53.03,53.59,52.98,53.43,3084700,49.02
2011-04-28,52.58,53.20,52.58,53.03,4336200,48.65
2011-04-27,51.87,52.69,51.17,52.16,4470600,47.85
2011-04-26,51.34,52.10,51.20,51.72,3545300,47.45
2011-04-21,50.95,51.93,50.60,51.42,4940400,47.18
2011-04-20,50.84,51.10,50.32,50.54,4922500,46.37
2011-04-19,50.70,50.98,50.11,50.13,4210100,45.99
2011-04-18,51.87,52.00,50.00,50.63,7553800,46.45
2011-04-15,52.64,52.98,51.90,52.10,5517700,47.80
2011-04-14,53.00,53.31,52.13,52.64,4760100,48.29
2011-04-13,53.80,54.32,53.25,53.47,3133500,49.06
2011-04-12,53.68,54.08,53.08,53.39,3982400,48.98
2011-04-11,54.80,54.93,53.89,54.11,2613000,49.64
2011-04-08,54.78,55.44,54.56,54.70,3769900,50.18
2011-04-07,53.40,55.25,53.36,54.34,6777200,49.85
2011-04-06,52.51,53.67,51.67,53.39,5496500,48.98
2011-04-05,52.65,52.87,51.80,52.47,3764500,48.14
2011-04-04,53.50,53.85,52.58,52.74,4252000,48.39
2011-04-01,52.03,53.44,52.01,53.44,6122500,49.03
2011-03-31,53.12,53.44,51.57,51.61,5985900,47.35
2011-03-30,53.75,53.75,52.95,53.30,4021600,48.90
2011-03-29,53.55,53.86,52.58,53.10,3392800,48.72
2011-03-28,52.85,53.58,52.59,53.26,2557300,48.86
2011-03-25,53.50,53.77,52.87,53.09,3014200,48.71
2011-03-24,51.97,53.48,51.90,53.39,4246800,48.98
2011-03-23,52.20,52.73,51.76,52.56,4230800,48.22
2011-03-22,53.06,54.22,52.20,52.57,5418200,48.23
2011-03-21,52.66,53.48,52.50,53.18,4584400,48.79
2011-03-18,52.00,52.75,51.27,52.00,8440100,47.71
2011-03-17,51.60,52.12,50.30,51.75,6815200,47.48
2011-03-16,52.15,52.21,49.76,50.34,9269300,46.18
2011-03-15,51.50,52.68,50.51,51.96,9040300,47.67
2011-03-14,53.40,55.07,52.95,53.07,7392800,48.69
2011-03-11,51.99,53.62,51.80,53.14,6429200,48.75
2011-03-10,52.00,52.68,51.75,52.60,4606500,48.26
2011-03-09,53.55,53.58,52.40,52.70,4505400,48.35
2011-03-08,52.57,53.20,52.02,53.20,4651500,48.81
2011-03-07,52.91,53.30,52.15,52.23,4614200,47.92
2011-03-04,54.49,54.73,52.81,53.21,5715400,48.82
2011-03-03,54.93,55.52,53.97,54.17,5001600,49.70
2011-03-02,54.80,54.99,53.80,54.33,4565700,49.84
2011-03-01,56.99,57.17,54.81,55.12,5377100,50.57
2011-02-28,56.14,57.30,55.35,56.58,4281700,51.91
2011-02-25,54.94,56.38,54.68,55.91,4205800,51.29
2011-02-24,54.75,55.39,54.34,54.65,4552400,50.14
2011-02-23,55.26,56.38,55.00,55.03,4823900,50.49
2011-02-22,56.60,56.80,55.05,55.56,7256000,50.97
2011-02-21,58.01,58.55,56.71,57.15,4144800,52.43
2011-02-18,58.19,59.06,57.57,58.24,5323000,53.43
2011-02-17,59.10,59.93,57.82,58.77,7872900,53.92
2011-02-16,57.19,59.53,57.19,58.97,7644000,54.10
2011-02-15,56.00,57.58,55.78,57.29,4279200,52.56
2011-02-14,57.60,57.60,55.63,56.04,3737400,51.41
2011-02-11,56.34,57.31,55.83,56.72,3650600,52.04
2011-02-10,56.83,56.95,55.61,56.46,4048300,51.80
2011-02-09,56.81,57.75,56.54,57.10,3683900,52.39
2011-02-08,56.30,56.90,55.80,56.81,3556000,52.12
2011-02-07,55.67,57.10,55.67,56.32,3626200,51.67
2011-02-04,56.38,56.84,55.40,55.81,3148600,51.20
2011-02-03,56.66,56.80,55.44,56.03,3970300,51.40
2011-02-02,56.75,57.31,56.43,56.90,4264200,52.20
2011-02-01,55.20,56.64,54.39,56.59,5858000,51.92
2011-01-31,54.60,55.60,53.62,54.60,5434000,50.09
2011-01-28,55.49,56.78,54.83,55.08,6411600,50.53
2011-01-27,54.00,55.87,53.48,55.48,6306900,50.90
2011-01-26,54.64,55.27,54.25,54.42,3980700,49.93
2011-01-25,55.50,55.79,54.20,54.55,5607800,50.05
2011-01-24,55.50,55.96,54.51,55.17,3434300,50.62
2011-01-21,54.00,56.19,53.90,55.10,10700600,50.55
2011-01-20,52.55,53.97,52.41,53.89,5378000,49.44
2011-01-19,53.01,53.64,52.67,53.02,4798800,48.64
2011-01-18,52.36,53.60,52.34,53.24,4837700,48.84
2011-01-17,52.39,52.81,51.91,52.32,2742700,48.00
2011-01-14,51.10,52.65,51.06,52.57,4622900,48.23
2011-01-13,50.56,52.00,50.22,51.69,7026300,47.42
2011-01-12,48.54,50.36,48.30,50.26,7342200,46.11
2011-01-11,48.19,48.36,47.50,47.94,4564700,43.98
2011-01-10,48.40,48.40,47.03,47.32,5577200,43.41
2011-01-07,49.65,49.80,48.64,48.72,5394200,44.69
2011-01-06,50.40,50.83,49.61,49.83,3864400,45.72
2011-01-05,49.67,50.18,49.04,50.15,3726900,46.01
2011-01-04,49.33,50.75,49.22,50.00,3878100,45.87
2011-01-03,48.30,49.65,47.94,49.33,2962500,45.26
2010-12-31,48.44,48.62,47.61,47.61,1156300,43.68
