Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13
0	-9.91140707809234	0	0.5	-8	-2.69177263975986	-2.33302182271159	10.5033912776867	-2.76476734516434	-1.90127630025885	-3.29364070225043	-2.08990457726928	-16.766588865465	0	1
0	-16.766588865465	0	0.5	-8	-2.69364833379149	-3.04171754567678	10.4960468986119	-4.18215879109472	-1.90127630025885	-3.2973920903137	-2.08990457726928	-16.9345751230382	0	2
0	-16.9345751230382	0	1.0	-8	-2.87946899839011	-2.06794281971166	11.7103461678573	-2.76476734516434	-1.63700322519981	-3.29364070225043	-2.47843608856456	-23.6966606242362	0	1
1	-0.853365042162414	0	0.75	-8	-2.90231900986952	-2.45115025239916	11.8753701636901	-2.503335642475	-2.34771334034233	-3.29357368548117	-2.49939525850823	-10.5079672863674	0	2
0	-10.5079672863674	0	0.75	-8	-2.90234134879261	-2.53829415329561	11.8803637491997	-2.76476734516434	-2.34771334034233	-3.29364070225043	-2.49939525850823	-11.7623617297021	0	1
0	-11.7623617297021	0	0.75	-8	-2.90231900986952	-2.24168949209231	11.8753701636901	-2.503335642475	-1.71933105942177	-3.29357368548117	-2.49939525850823	-14.6448052135811	0	2
0	-14.6448052135811	0	0.75	-8	-2.90231900986952	-3.94410344135506	11.8753701636901	-6.98126134124783	-2.34771334034233	-3.29357368548117	-2.49939525850823	-16.0116358799802	0	2
0	-16.0116358799802	0	1.0	-8	-2.91081442256741	-3.02025796337722	12.7328595695775	-4.76760803696766	-2.30768639968605	-3.29357368548117	-2.50742266305864	-17.3631490737401	0	2
1	-0.325103908533484	0	0.666666666666667	-8	-2.9050660041051	-2.32856006869017	11.5891907347573	-2.503335642475	-2.15378449490535	-3.29357368548117	-2.51655832272903	-9.97970615273848	0	2
0	-9.97970615273848	0	0.666666666666667	-8	-2.90509951248973	-2.45927592003484	11.5966811130217	-2.76476734516434	-2.15378449490535	-3.29364070225043	-2.51655832272903	-10.0878708260525	0	1
0	-10.0878708260525	0	0.666666666666667	-8	-2.5360509808344	-2.50253224678931	10.3567536716646	-3.02963309545448	-1.97543139812415	-2.86798267386991	-2.20411928779888	-10.709832325516	0	2
0	-10.709832325516	0	0.666666666666667	-8	-2.9477546138272	-2.6407873775756	11.59292669342	-2.77823911267619	-2.503335642475	-3.29357368548117	-2.60193554217323	-15.0430062760124	0	2
0	-15.0430062760124	0	1.0	-8	-3.04631347251909	-2.41975784186499	12.3159636613885	-2.51241613540901	-2.24352174771094	-3.29357368548117	-2.82482369225333	-16.8348879401112	0	2
1	-3.01883803424669	0	0.666666666666667	-8	-2.95589092665051	-2.05859210581974	11.8913390027426	-2.37595378181853	-1.74123042982094	-3.1822519443866	-2.72952990891443	-3.8142643901376	0	2
0	-12.7185763493976	0	1.0	-8	-3.05137180536051	-2.33626450217702	13.2545625824598	-2.76476734516434	-1.74123042982094	-3.29364070225043	-2.72952990891443	-13.1025888834922	0	1
0	-13.5140027052885	0	1.0	-8	-3.05137180536051	-2.92662581222149	13.2545625824598	-3.51231435995436	-2.50279573154578	-3.29364070225043	-2.72952990891443	-15.6876203705402	0	1
0	-19.5737581367703	0	1.0	-8	-3.05262226804826	-2.80872831748715	13.2496663297432	-4.18215879109472	-1.74123042982094	-3.2973920903137	-2.72952990891443	-20.3691844926612	0	2
0	-20.3691844926612	0	1.0	-8	-3.05262226804826	-3.39908962753162	13.2496663297432	-4.18215879109472	-2.50279573154578	-3.2973920903137	-2.72952990891443	-22.8023271986431	0	2
1	-0.602347559579549	0	0.666666666666667	-8	-2.56096825515463	-2.33908076535347	10.1076733514311	-2.52414491780057	-2.15401661290638	-2.67860967857843	-2.44332683173083	-3.14702402129225	0	5
0	-3.14702402129225	0	1.0	-8	-2.76846406337744	-2.48673472705257	11.4789466204527	-2.8668398459521	-2.06921941740504	-3.25176414986277	-2.3750183616911	-13.4545422775719	0	5
0	-13.4545422775719	0	1.0	-8	-2.76846406337744	-2.98115653852662	11.4789466204527	-4.35010528037427	-2.06921941740504	-3.25176414986277	-2.3750183616911	-20.6077531138609	0	5
0	-20.6077531138609	0	1.0	-8	-2.76981005873608	-3.19060887862487	11.4789923859123	-4.97846230066902	-2.06921941740504	-3.25580213593871	-2.3750183616911	-22.4679649781798	0	5
0	-22.4679649781798	0	1.0	-8	-2.76981005873608	-2.70448084942842	11.4789923859123	-3.52007821307966	-2.06921941740504	-3.25580213593871	-2.3750183616911	-28.2300038118308	0	5
1	-2.07955555184622	0	0.666666666666667	-8	-2.57980181746227	-2.13195352031534	9.30533008154494	-2.56930205666187	-1.69460498396882	-2.82189579592899	-2.33770783899554	-4.11993893757192	0	2
0	-4.11993893757192	0	0.666666666666667	-8	-2.37186031619968	-1.76637693242381	9.60636007720892	-1.8381488808788	-1.69460498396882	-2.40601279340382	-2.33770783899554	-11.7761065822088	0	2
0	-11.7761065822088	0	0.666666666666667	-8	-2.57980181746227	-2.32101742901435	9.30533008154494	-2.94742987405989	-1.69460498396882	-2.82189579592899	-2.33770783899554	-15.1097584531872	0	2
0	-15.1097584531872	0	1.0	-8	-3.22234327220639	-2.1409614919746	11.0109344443458	-2.56930205666187	-1.89501681678632	-4.15464327954554	-2.69049074114464	-16.7508092664486	0	2
0	-16.7508092664486	0	1.0	-8	-3.2470641853777	-3.27133833506612	10.9855666732199	-5.1408518230481	-2.1038611254884	-4.22880601905947	-2.69049074114464	-17.1501418389129	0	2
0	-5.52649257142232	0	0.6	-8	-2.30766550750368	-1.99495847902959	11.6587946065603	-2.94828362076366	-0.640623367510836	-2.90016463954298	-1.34969362055535	-5.84679062233231	0	3
1	-5.84679062233231	0	0.4	-8	-1.46111987469526	-0.734887065050808	9.63335098344204	-1.25417433683416	-0.215599793267458	-1.57560749251268	-1.34663225687785	-11.2017981264173	0	3
0	-11.2017981264173	0	0.8	-8	-2.65730997959058	-2.74756721892142	12.0569762403047	-4.00617847316387	-1.63983833294387	-2.90016463954298	-2.34920739611605	-11.4099115216278	0	3
0	-11.4099115216278	0	0.6	-8	-2.24216671319372	-2.20591557174854	11.0391512009069	-4.00617847316387	-0.215599793267458	-2.7067296202906	-1.34663225687785	-12.8335559438273	0	3
0	-12.8335559438273	0	0.8	-8	-2.57531363015917	-3.29140757192099	11.9093106311201	-6.36522180959777	-1.45615640850825	-2.97418396064104	-1.75376765803995	-16.7957508668757	0	3
0	-4.5161833477747	0	0.75	-8	-2.66449102490551	-2.47637039846273	11.1635647572132	-2.94828362076366	-1.55750704513741	-3.14751209245936	-1.94579634271419	-6.4368057881013	0	1
0	-6.4368057881013	0	0.75	-8	-2.66449102490551	-2.55755480180821	11.1635647572132	-2.94828362076366	-1.80106025517385	-3.14751209245936	-1.94579634271419	-7.28367297997009	0	1
0	-7.28367297997009	0	0.5	-8	-2.29707721054937	-1.55078746880436	8.58804562952784	-1.55750704513741	-1.54406789247132	-2.64835807838455	-1.94579634271419	-9.20429542029668	0	1
1	-9.20429542029668	0	0.5	-8	-2.29707721054937	-1.67256407382258	8.58804562952784	-1.80106025517385	-1.54406789247132	-2.64835807838455	-1.94579634271419	-15.0848430367612	0	1
0	-15.0848430367612	0	0.75	-8	-2.78709631598208	-1.67939606477799	10.1149292904411	-2.94828362076366	3.72252416090263e-09	-3.1514950269159	-2.30962928148735	-16.9467110967633	0	1
1	-0.376157116043546	0	0.666666666666667	-8	-2.48145404408336	-2.18771992675748	10.7086228840514	-2.38827780161981	-1.98716205189515	-2.5459238028196	-2.41698428534712	-2.1492346814932	0	1
0	-2.1492346814932	0	0.666666666666667	-8	-2.33271109209291	-2.04040466329171	10.186106075827	-3.31352767638534	-0.767281650198082	-3.25270064241482	-1.41272154177101	-9.28521157725542	0	1
0	-9.28521157725542	0	1.0	-8	-2.55252761565143	-2.76362371134476	11.882947930946	-3.7918271326148	-1.98716205189515	-2.65985290058128	-2.41698428534712	-10.7745579662374	0	1
0	-10.7745579662374	0	1.0	-8	-2.55252761565143	-2.66795227080808	11.882947930946	-3.50481281100478	-1.98716205189515	-2.65985290058128	-2.41698428534712	-10.9229371585204	0	1
0	-10.9229371585204	0	1.0	-8	-2.75014352959594	-3.03083895363177	11.9506957659791	-3.7918271326148	-1.98716205189515	-3.25270064241482	-2.41698428534712	-12.4122835475023	0	1
1	-4.73500178252887	0	1.0	-8	-2.77711254585546	-1.9539015569299	11.5127168887095	-2.39818041857923	-1.4206987299288	-3.31037903456074	-2.34259406643944	-13.9414536483438	1	0
0	-13.9414536483438	0	1.0	-8	-2.77711254585546	-2.53414896313766	11.5127168887095	-4.1389226372025	-1.4206987299288	-3.31037903456074	-2.34259406643944	-14.8696243784632	1	0
0	-14.8696243784632	0	1.0	-8	-2.77870062778248	-2.01821889709082	11.5160695501737	-2.59113243906199	-1.4206987299288	-3.31514328034178	-2.34259406643944	-18.8237008243344	1	0
0	-18.8237008243344	0	1.0	-8	-2.77711254585546	-2.60614328802815	11.5127168887095	-4.35490561187397	-1.4206987299288	-3.31037903456074	-2.34259406643944	-27.1371128389198	1	0
0	-27.1371128389198	0	1.0	-8	-2.77870062778248	-1.95850466563395	11.5160695501737	-2.41198974469137	-1.4206987299288	-3.31514328034178	-2.34259406643944	-27.7527679037214	1	0
1	-9.27312498249364	1	1.0	-8	-2.6516152269405	-1.45156702742593	9.30102999566398	-1.45156702742593	-1.45156702742593	-2.6516152269405	-2.6516152269405	-230.485995839515	1	0
0	-239.579866198083	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-241.40434102693	0	0
0	-242.331401511125	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-464.946633277405	0	0
1	-4.10794150232604	0	0.666666666666667	-8	-2.48729519400222	-2.09431264295468	10.9725599138982	-2.14383775387065	-2.0447875320387	-2.5561618041839	-2.41842858382054	-4.85682798824983	1	0
0	-4.85682798824983	0	0.666666666666667	-8	-2.20618971462332	-1.57862130738371	11.3809391975808	-1.90528077304456	-1.25196184172286	-2.52362265814263	-1.88875677110401	-7.42752767818054	1	0
0	-7.42752767818054	0	0.666666666666667	-8	-2.48729519400222	-2.32048178945726	10.9725599138982	-2.49712582504386	-2.14383775387065	-2.5561618041839	-2.41842858382054	-8.4045101456386	0	0
0	-8.4045101456386	0	0.666666666666667	-8	-2.69809545924121	-3.22826256247917	10.9752145587073	-4.31268737108768	-2.14383775387065	-2.84002911429853	-2.5561618041839	-8.61642885974628	1	0
0	-8.61642885974628	0	1.0	-8	-2.6819153936299	-3.06098271574514	12.5966809268729	-3.88225870569058	-2.14383775387065	-2.96596171856317	-2.52362265814263	-8.82736832112411	0	0
1	-5.37533199297467	0	0.666666666666667	-8	-2.55338387747842	-2.16814132267608	10.7777564074716	-2.29149511331345	-2.0447875320387	-2.6883391711363	-2.41842858382054	-8.13748451893863	1	0
0	-8.13748451893863	0	0.666666666666667	-8	-2.55338387747842	-2.04256421708988	10.7777564074716	-2.0447875320387	-2.04034090214105	-2.6883391711363	-2.41842858382054	-8.69491816882917	1	0
0	-8.69491816882917	0	0.666666666666667	-8	-2.55338387747842	-2.39431046917866	10.7777564074716	-2.49712582504386	-2.29149511331345	-2.6883391711363	-2.41842858382054	-9.67190063628723	0	0
0	-9.67190063628723	0	0.666666666666667	-8	-2.76418414271742	-3.30209124220057	10.7804110522807	-4.31268737108768	-2.29149511331345	-2.84002911429853	-2.6883391711363	-9.88381935039491	1	0
0	-9.88381935039491	0	1.0	-8	-2.72597451594737	-3.11020183555941	12.4668119225885	-3.88225870569058	-2.29149511331345	-2.96596171856317	-2.52362265814263	-11.2896024390526	0	0
0	-1.65163279869159	0	0.5	-8	-2.05908248026266	-1.81838853874063	10.2088022677204	-1.98521059450007	-1.6515664829812	-2.33728614879513	-1.78087881173019	-3.05329894220982	1	0
1	-3.05329894220982	0	0.5	-8	-2.44018504725925	-1.91317837800151	11.4695049405093	-1.92107598295845	-1.90528077304456	-2.52362265814263	-2.35674743637588	-7.02383927508409	1	0
0	-7.02383927508409	0	0.5	-8	-2.44018504725925	-1.89773584761739	11.4695049405093	-1.92107598295845	-1.87439571227634	-2.52362265814263	-2.35674743637588	-7.1243304746661	0	0
0	-7.1243304746661	0	0.5	-8	-2.44018504725925	-2.90166734432451	11.4695049405093	-3.88225870569058	-1.92107598295845	-2.52362265814263	-2.35674743637588	-8.60331586333712	0	0
0	-8.60331586333712	0	0.5	-8	-2.44018504725925	-2.88294541119566	11.4695049405093	-3.84481483943287	-1.92107598295845	-2.52362265814263	-2.35674743637588	-8.76313452973274	0	0
0	-2.34327906110412	0	0.666666666666667	-8	-1.83082966761999	-1.61158553637933	10.0823548317699	-2.17309225713849	-1.05007881562016	-2.55094021474	-1.11071912049998	-3.13333857408256	0	0
1	-3.13333857408256	0	0.666666666666667	-8	-2.55175210073496	-2.0285105047409	11.4786600442561	-2.15174023643723	-1.90528077304456	-2.5798815433273	-2.52362265814263	-4.65933832315595	1	0
0	-4.65933832315595	0	0.666666666666667	-8	-1.83595575265988	-1.70341167453858	10.1850899427564	-2.356744533457	-1.05007881562016	-2.56119238481978	-1.11071912049998	-5.9285530202904	0	0
0	-5.9285530202904	0	1.0	-8	-2.55272617507403	-2.15818187103381	12.0886960649098	-2.356744533457	-1.90528077304456	-2.57336348225969	-2.52362265814263	-7.20437010653884	1	0
0	-7.20437010653884	0	0.666666666666667	-8	-2.55175210073496	-3.0169994710639	11.4786600442561	-3.88225870569058	-2.15174023643723	-2.5798815433273	-2.52362265814263	-8.68335549520986	0	0
0	-6.63361754690786	0	0.8	-8	-2.58085973197066	-2.30545970681838	11.4645303876404	-2.48483215375763	-2.0816357282845	-2.70526529775941	-2.49594303945253	-7.11486310038687	1	0
0	-7.11486310038687	0	0.8	-8	-2.60237895647327	-2.19048552812917	11.6333996946737	-2.70459665208611	-1.40197451519919	-3.06475744578564	-2.12677999549317	-8.55316380515599	1	0
0	-8.55316380515599	0	0.6	-8	-2.58738824212731	-2.27138503128531	10.3008329814988	-2.95455652548443	-1.40197451519919	-2.93011943312936	-2.12677999549317	-9.39261248329565	1	0
0	-9.39261248329565	0	0.6	-8	-2.58738824212731	-2.00648859596977	10.3008329814988	-2.45762405317233	-1.40197451519919	-2.93011943312936	-2.12677999549317	-9.40387625555956	1	0
0	-9.40387625555956	0	0.8	-8	-2.58085973197066	-2.11443760585115	11.4645303876404	-2.48483215375763	-1.43365848819014	-2.70526529775941	-2.49594303945253	-9.88512180903857	1	0
0	-5.73199993817923	0	1.0	-8	-2.89469618070834	-2.08356910464565	13.4553890518061	-2.18033874178308	-1.99818666049887	-3.17982040962225	-2.60951750381583	-8.46351542521534	1	0
1	-8.46351542521534	0	1.0	-8	-2.89469618070834	-2.96240926401205	13.4553890518061	-5.58947592548175	-1.99818666049887	-3.17982040962225	-2.60951750381583	-9.22337439715452	1	0
0	-9.22337439715452	0	1.0	-8	-2.89469618070834	-2.3148455195291	13.4553890518061	-2.99922094754996	-1.99818666049887	-3.17982040962225	-2.60951750381583	-11.299773371404	1	0
0	-11.299773371404	0	1.0	-8	-2.89469618070834	-1.87972756218992	13.4553890518061	-2.18033874178308	-1.25874911819322	-3.17982040962225	-2.60951750381583	-12.9642521053245	1	0
0	-12.9642521053245	0	1.0	-8	-2.89469618070834	-2.58596888694893	13.4553890518061	-4.09123485749759	-1.99818666049887	-3.17982040962225	-2.60951750381583	-15.6957675923606	0	0
0	-5.27125558426144	0	1.0	-8	-2.90706262479497	-2.07528735402375	12.934117337524	-2.19031664372914	-1.9539096900576	-3.22951283780619	-2.60951750381583	-5.29557807818604	1	0
1	-5.29557807818604	0	1.0	-8	-2.90706262479497	-2.28141486065697	12.934117337524	-2.57229220995728	-2.0816357282845	-3.22951283780619	-2.60951750381583	-7.80787719739574	1	0
0	-7.80787719739574	0	0.666666666666667	-8	-2.57312835173326	-2.5434748255821	11.5239069768378	-2.89663300743507	-2.19031664372914	-3.22951283780619	-1.91674386566033	-11.4637952262591	1	0
0	-11.4637952262591	0	0.666666666666667	-8	-2.63939034428965	-1.85244241815661	11.300715882247	-2.0816357282845	-1.62324910802872	-2.66926318476348	-2.60951750381583	-12.2476166369463	1	0
0	-12.2476166369463	0	0.666666666666667	-8	-2.57312835173326	-1.90598600469648	11.5239069768378	-2.19031664372914	-1.62165536566383	-3.22951283780619	-1.91674386566033	-12.5035077514067	1	0
1	-4.70934327056885	0	1.0	-8	-2.69892252644447	-2.39843098954356	12.571482533086	-3.15685168767419	-2.0816357282845	-2.96596171856317	-2.42061187869062	-6.56056111077529	1	0
0	-6.56056111077529	0	1.0	-8	-2.69892252644447	-2.61909274946967	12.571482533086	-3.15685168767419	-2.0816357282845	-2.96596171856317	-2.42061187869062	-10.1337168581574	1	0
0	-10.1337168581574	0	0.5	-8	-2.70150036080445	-1.4760820476114	10.3351229265371	-2.08610410784225	-0.866059987380549	-2.98238884291827	-2.42061187869062	-10.1861578916828	1	0
0	-10.1861578916828	0	1.0	-8	-2.69892252644447	-1.95990370771346	12.571482533086	-2.26913243437331	-1.40274256035379	-2.96596171856317	-2.42061187869062	-11.9415954377141	1	0
0	-11.9415954377141	0	1.0	-8	-2.69892252644447	-2.90083077184684	12.571482533086	-4.09123485749759	-2.08610410784225	-2.96596171856317	-2.42061187869062	-13.7928132779206	0	0
1	-6.70367075011366	0	1.0	-8	-2.78023516512469	-2.25542882649678	13.3541467184722	-3.15685168767419	-1.32672085248686	-3.15785531194341	-2.38760612617637	-7.81471464285128	1	0
0	-7.81471464285128	0	0.5	-8	-2.82653572607457	-1.9393813547357	12.2348626096771	-2.45650703754158	-1.42225567192982	-3.15785531194341	-2.49521614020573	-9.54843659526768	1	0
0	-9.54843659526768	0	1.0	-8	-2.78023516512469	-2.70335068775759	13.3541467184722	-3.15685168767419	-2.0816357282845	-3.15785531194341	-2.38760612617637	-10.9265466238661	1	0
0	-10.9265466238661	0	1.0	-8	-2.78023516512469	-2.63965979502653	13.3541467184722	-3.15685168767419	-2.0816357282845	-3.15785531194341	-2.38760612617637	-12.1804853712276	1	0
0	-12.1804853712276	0	1.0	-8	-2.78023516512469	-1.81690154466668	13.3541467184722	-2.45650703754158	-1.32672085248686	-3.15785531194341	-2.38760612617637	-13.6888945016695	1	0
0	-3.6078016933641	0	0.4	-8	-2.21874713527212	-1.90803729885896	10.0080568331795	-2.45434686139922	-1.3617277363187	-2.53986752229133	-1.89762674825291	-4.37361243027227	1	0
0	-4.37361243027227	0	0.4	-8	-2.21874713527212	-1.67221977484811	10.0080568331795	-1.98271181337752	-1.3617277363187	-2.53986752229133	-1.89762674825291	-9.48717528477667	1	0
0	-9.48717528477667	0	0.6	-8	-2.47665238278368	-1.84698831542679	11.7621840706038	-2.45434686139922	-1.00498235659664	-2.60951750381583	-2.28057212224386	-10.2529860216848	1	0
0	-10.2529860216848	0	0.6	-8	-2.47665238278368	-1.68977663275289	11.7621840706038	-2.0816357282845	-1.00498235659664	-2.60951750381583	-2.28057212224386	-11.9081407398409	1	0
1	-11.9081407398409	0	0.8	-8	-2.49714452738166	-3.00846884077456	12.5311646882166	-6.03482918303348	-1.46306359038105	-3.06083213749447	-1.778360945925	-12.4919749867243	1	0
1	-4.39143818388809	0	0.5	-8	-1.88556889902288	-1.65314602030456	9.76586715463827	-2.20873915884484	-1.09755288176428	-2.18421742154038	-1.58692037650539	-4.82608077649538	1	0
0	-4.82608077649538	0	0.75	-8	-2.4807756675899	-2.1426131744891	11.3549314478561	-2.70459665208611	-1.09755288176428	-3.06475744578564	-1.58692037650539	-4.89181495609405	1	0
0	-4.89181495609405	0	0.75	-8	-2.67312545925972	-2.39580450539857	11.2481257092085	-2.62568998961691	-2.0816357282845	-2.79064918047866	-2.60951750381583	-8.60534693337797	1	0
0	-8.60534693337797	0	0.75	-8	-2.4807756675899	-1.96510417812521	11.3549314478561	-2.70459665208611	-1.09755288176428	-3.06475744578564	-1.58692037650539	-11.7121631244896	1	0
0	-11.7121631244896	0	0.75	-8	-2.44264185991106	-2.7743212391261	11.9147707312905	-4.09123485749759	-2.02298970103588	-2.60951750381583	-2.18421742154038	-12.1240671232393	0	0
0	-7.96275936710902	0	1.0	-8	-2.53667228770105	-1.93355247541373	12.4373543097999	-2.0816357282845	-1.50912328282818	-3.13780185082113	-1.86016147171801	-10.6942748541451	1	0
1	-10.6942748541451	0	1.0	-8	-2.53667228770105	-2.81239263478012	12.4373543097999	-5.58947592548175	-1.50912328282818	-3.13780185082113	-1.86016147171801	-11.4541338260843	1	0
0	-11.4541338260843	0	1.0	-8	-2.53667228770105	-2.16482889029717	12.4373543097999	-2.99922094754996	-1.50912328282818	-3.13780185082113	-1.86016147171801	-13.5305328003338	1	0
0	-13.5305328003338	0	1.0	-8	-2.53667228770105	-1.72971093295799	12.4373543097999	-2.0816357282845	-1.25874911819322	-3.13780185082113	-1.86016147171801	-15.1950115342543	1	0
0	-15.1950115342543	0	1.0	-8	-2.53667228770105	-2.435952257717	12.4373543097999	-4.09123485749759	-1.50912328282818	-3.13780185082113	-1.86016147171801	-16.3214246961081	0	0
1	-6.70774801052701	0	1.0	-8	-3.00594871449316	-2.67010828524146	12.9344611143198	-3.37315467939533	-2.06879104561183	-3.89794591668274	-2.55036971891089	-7.43549464363125	1	0
0	-7.43549464363125	0	0.75	-8	-2.92975384749562	-2.53648324564781	12.4151857207368	-3.37315467939533	-1.07944336987392	-3.89794591668274	-1.92535390724096	-8.61682469522879	1	0
0	-8.61682469522879	0	1.0	-8	-3.00594871449316	-2.90567844216789	12.9344611143198	-3.37315467939533	-2.0816357282845	-3.89794591668274	-2.55036971891089	-9.15202351015998	1	0
0	-9.15202351015998	0	0.5	-8	-2.40669318401038	-1.48550461738693	12.1794982420479	-2.0816357282845	-0.889373506489365	-2.60951750381583	-2.20386886420493	-9.48200926768653	1	0
0	-9.48200926768653	0	1.0	-8	-3.00594871449316	-2.9615509593475	12.9344611143198	-3.37315467939533	-2.0816357282845	-3.89794591668274	-2.55036971891089	-10.0288827119331	1	0
1	-1.88414702073495	0	0.4	-8	-1.50736406733518	-1.15187295329575	11.0508651189186	-2.05322701016598	-0.250518896425526	-2.49090971117793	-0.523818423492431	-4.71640241748187	1	0
0	-4.71640241748187	0	0.6	-8	-2.09191010107398	-1.63776793404283	12.6196954090396	-2.8668398459521	0.0067630539895885	-3.25176414986277	-0.533056442181249	-7.62978820421641	1	0
0	-7.62978820421641	0	0.6	-8	-1.93765984902226	-1.37299188979631	12.0889635947407	-2.1822901659213	0.0067630539895885	-2.66178815685376	-0.533056442181249	-10.410043863652	1	0
0	-10.410043863652	0	0.4	-8	-1.67386079731705	-2.30956336711209	11.7286439875966	-4.62588978821376	0.0067630539895885	-2.81466515245285	-0.533056442181249	-10.9185942849693	1	0
0	-10.9185942849693	0	0.6	-8	-2.55263583842161	-2.69384669793974	12.0464580689528	-4.09123485749759	-1.93707822615564	-2.60951750381583	-2.49090971117793	-12.0090117926243	0	0
1	-1.91953470511367	0	0.666666666666667	-8	-2.29283524212914	-2.11159470540493	11.4451136518705	-2.14155368252536	-2.0816357282845	-2.60951750381583	-1.97615298044244	-7.34326922738129	1	0
0	-7.34326922738129	0	1.0	-8	-2.46288038802023	-1.90094252193476	12.234532311901	-2.0816357282845	-1.6175944118414	-2.60951750381583	-2.35562422730088	-7.97701027029055	1	0
0	-7.97701027029055	0	1.0	-8	-2.46288038802023	-2.19176769705704	12.234532311901	-2.49006993720824	-2.00359742567838	-2.60951750381583	-2.35562422730088	-8.76413842054609	1	0
0	-8.76413842054609	0	1.0	-8	-2.46288038802023	-2.3416823171318	12.234532311901	-2.9398137974325	-2.00359742567838	-2.60951750381583	-2.35562422730088	-9.15178687225895	1	0
0	-9.15178687225895	0	0.666666666666667	-8	-2.29283524212914	-3.11639427001148	11.4451136518705	-4.09123485749759	-2.14155368252536	-2.60951750381583	-1.97615298044244	-14.5755213945266	0	0
0	-2.39163558248738	0	0.666666666666667	-8	-2.22852644384686	-1.89118116739907	10.6191347344256	-2.06635921697553	-1.71600311782261	-2.5470390143245	-1.91001387336922	-2.81535833113383	1	0
1	-2.81535833113383	0	0.666666666666667	-8	-2.50291782553211	-1.96880051183559	11.490497148081	-2.06075394567075	-1.87684707800044	-2.52909430140131	-2.47674134966292	-6.74426545511348	1	0
0	-6.74426545511348	0	0.666666666666667	-8	-2.22852644384686	-2.53253002775336	10.6191347344256	-3.34905693768412	-1.71600311782261	-2.5470390143245	-1.91001387336922	-8.60542579576038	0	0
0	-8.60542579576038	0	1.0	-8	-2.55518560633071	-2.4658778843437	12.5660204343971	-3.34905693768412	-1.98782276967622	-2.64177645500472	-2.47674134966292	-11.0062499864318	0	0
0	-11.0062499864318	0	0.666666666666667	-8	-2.50291782553211	-2.47722195193932	11.490497148081	-3.07759682587819	-1.87684707800044	-2.52909430140131	-2.47674134966292	-12.9268810816766	1	0
0	-2.5495234496877	0	0.666666666666667	-8	-2.76841135007317	-2.20905870177644	11.9349883438773	-2.81059604553727	-1.6075213580156	-3.08107976433811	-2.45574293580823	-3.26807709186472	0	0
1	-3.26807709186472	0	0.666666666666667	-8	-2.76841135007317	-2.22151986589067	11.9349883438773	-2.83551837376574	-1.6075213580156	-3.08107976433811	-2.45574293580823	-4.4516890915105	1	0
0	-4.4516890915105	0	1.0	-8	-2.77101953499638	-2.44252914128187	12.5777078648098	-2.81059604553727	-2.15633161936073	-3.08107976433811	-2.58097996001117	-5.17024273368753	0	0
0	-5.17024273368753	0	1.0	-8	-2.77101953499638	-2.45083658402469	12.5777078648098	-2.83551837376574	-2.15633161936073	-3.08107976433811	-2.58097996001117	-7.58851353685047	1	0
0	-7.58851353685047	0	0.666666666666667	-8	-2.89620478041856	-2.99621315756307	11.9522078676789	-3.18183026958886	-2.81059604553727	-3.08107976433811	-2.711329796499	-7.69157318223612	0	0
0	-2.416252053008	0	1.0	-8	-2.67471816053392	-2.48275659296044	12.8209673834765	-2.52284001995902	-2.41384065838141	-2.92827325611067	-2.50591316559805	-3.96418689125534	0	0
1	-3.96418689125534	0	0.666666666666667	-8	-2.61569211550722	-2.27661842751769	11.0769567989856	-2.52284001995902	-2.03039683507636	-2.7254710654164	-2.50591316559805	-6.22975089870813	1	0
0	-6.22975089870813	0	1.0	-8	-2.67471816053392	-2.14942613569047	12.8209673834765	-2.51158910054088	-1.52284864814913	-2.92827325611067	-2.50591316559805	-7.77768573695547	0	0
0	-7.77768573695547	0	0.666666666666667	-8	-2.61569211550722	-1.77662274161274	11.0769567989856	-2.03039683507636	-1.52284864814913	-2.7254710654164	-2.50591316559805	-14.9241612596587	1	0
0	-14.9241612596587	0	1.0	-8	-2.67471816053392	-2.6006874091453	12.8209673834765	-2.86538154909546	-2.41384065838141	-2.92827325611067	-2.50591316559805	-17.4108317440423	0	0
0	-2.09148366208327	1	0.333333333333333	-8	-1.63346826884562	-1.14612797492872	8.90308998699194	-1.14612797492872	-1.14612797492872	-1.63346826884562	-1.63346826884562	-2.47825061952765	1	0
1	-2.47825061952765	0	0.666666666666667	-8	-2.61083052696821	-2.27451431008194	10.9006661754377	-2.63642049277454	-1.91260812738935	-2.78811967548343	-2.43354137845298	-12.8873735784999	1	0
0	-12.8873735784999	0	1.0	-8	-2.74286073590086	-2.42427464357554	12.5497403924795	-2.63642049277454	-2.03925561072988	-2.97934426709543	-2.46111826512372	-13.9884676471317	1	0
0	-13.9884676471317	0	1.0	-8	-2.74469019455968	-3.27766875672679	12.5402281725381	-5.15733016667597	-2.03925561072988	-2.98483264307189	-2.46111826512372	-14.2602405899705	1	0
0	-14.2602405899705	0	1.0	-8	-2.74286073590086	-2.25983130155724	12.5497403924795	-2.59714782722221	-2.03925561072988	-2.97934426709543	-2.46111826512372	-14.4277640408485	1	0
