Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12
0	-4.23792672515755	0	0.6	-8	-2.4895775318631	-2.27120070804333	9.94473651527157	-2.52113664184923	-1.97529880946631	-2.51116017966246	-2.46641224961664	-4.92161317870946	0
1	-14.5301730988006	0	1.0	-8	-4.42328284743173	-4.33610864807013	4.90663702139944	-8.0	-0.315015632918247	-8.0	-1.86848381200732	-16.7477399943522	0
0	-16.7477399943522	0	1.0	-8	-4.42328284743173	-4.33610864807013	4.90663702139944	-8.0	-0.315015632918247	-8.0	-1.86848381200732	-17.9217640869635	0
1	-0.319511150115719	0	0.75	-8	-2.44023135467126	-3.06593629037363	11.8577046748507	-4.86975979828302	-0.676693589224455	-3.2796259892222	-1.1903316309247	-2.23001440015921	0
0	-2.23001440015921	0	0.75	-8	-2.44023135467126	-3.06593629037363	11.8577046748507	-4.86975979828302	-0.676693589224455	-3.2796259892222	-1.1903316309247	-2.56400493037206	0
1	-7.25212996105324	0	0.8	-8	-2.90298127851667	-2.25638096249489	12.0248396482879	-2.68943004054037	-1.5041670991555	-3.27565370898452	-2.61673768926403	-7.28182927547919	0
0	-7.28182927547919	0	0.8	-8	-2.90298127851667	-2.25638096249489	12.0248396482879	-2.68943004054037	-1.5041670991555	-3.27565370898452	-2.61673768926403	-11.240220939879	0
0	-3.86674225440135	0	0.666666666666667	-8	-5.60425756544565	-6.36590676294749	2.21166390428122	-8.0	-4.73181352589498	-8.0	-3.20851513089129	-4.08399549916836	0
0	-4.08399549916836	0	0.666666666666667	-8	-5.60425756544565	-6.36590676294749	2.21166390428122	-8.0	-4.73181352589498	-8.0	-3.20851513089129	-8.49823339468921	0
0	-3.81443790758061	0	0.75	-8	-2.77039556674773	-1.99513587430312	12.4110939956463	-2.68943004054037	-0.83961279131968	-3.27565370898452	-2.43180086153598	-3.87965581687176	0
1	-3.87965581687176	0	0.75	-8	-2.77039556674773	-1.99513587430312	12.4110939956463	-2.68943004054037	-0.83961279131968	-3.27565370898452	-2.43180086153598	-7.55652993801039	0
0	-7.77077625699791	0	1.0	-8	-2.85432017231572	-3.9937976019597	12.7208702526393	-5.86213272809336	-1.83415171372333	-3.27565370898452	-2.43589052622487	-10.1626269967142	0
0	-10.1626269967142	0	1.0	-8	-2.85432017231572	-3.9937976019597	12.7208702526393	-5.86213272809336	-1.83415171372333	-3.27565370898452	-2.43589052622487	-10.502291744034	0
0	-7.77077625699791	0	1.0	-8	-2.85432017231572	-3.9937976019597	12.7208702526393	-5.86213272809336	-1.83415171372333	-3.27565370898452	-2.43589052622487	-10.1626269967142	0
0	-10.1626269967142	0	1.0	-8	-2.85432017231572	-3.9937976019597	12.7208702526393	-5.86213272809336	-1.83415171372333	-3.27565370898452	-2.43589052622487	-10.502291744034	0
1	-2.94680843181763	0	0.8	-8	-2.70594233363581	-2.82622228979411	12.4137957525329	-3.36095064327616	-2.01065160048859	-3.27565370898452	-2.48050149557818	-5.5691240379811	0
0	-5.5691240379811	0	0.8	-8	-2.70594233363581	-2.82622228979411	12.4137957525329	-3.36095064327616	-2.01065160048859	-3.27565370898452	-2.48050149557818	-8.80394898300186	0
0	-9.84770825680291	0	0.8	-8	-3.21492717618804	-2.71728571671104	12.4093730033716	-4.5700708728718	-1.25874911819322	-4.09448701332269	-2.35176613162381	-12.579223743839	0
1	-12.579223743839	0	0.8	-8	-3.21492717618804	-2.71728571671104	12.4093730033716	-4.5700708728718	-1.25874911819322	-4.09448701332269	-2.35176613162381	-13.2223270672199	0
0	-7.53491259084151	0	1.0	-8	-2.97506996207908	-2.26926668891605	13.0083813968666	-2.72236778665844	-1.59115364044923	-3.27565370898452	-2.60786332862279	-10.2664280778776	0
1	-10.2664280778776	0	1.0	-8	-2.97506996207908	-2.26926668891605	13.0083813968666	-2.72236778665844	-1.59115364044923	-3.27565370898452	-2.60786332862279	-11.0262870498168	0
0	-7.49524485599625	0	1.0	-8	-2.96276310985898	-2.50267899144322	13.0496690184902	-3.5505173057366	-1.59115364044923	-3.27565370898452	-2.55445841841482	-10.2267603430324	0
1	-10.2267603430324	0	1.0	-8	-2.96276310985898	-2.50267899144322	13.0496690184902	-3.5505173057366	-1.59115364044923	-3.27565370898452	-2.55445841841482	-10.9866193149715	0
0	-9.66378916684581	0	0.8	-8	-2.5033725162836	-2.11581390368037	11.981985674041	-4.14355609784338	-0.233616967229112	-3.27565370898452	-2.08704052487471	-9.77612715039012	0
1	-9.77612715039012	0	0.8	-8	-2.5033725162836	-2.11581390368037	11.981985674041	-4.14355609784338	-0.233616967229112	-3.27565370898452	-2.08704052487471	-11.8743856793588	0
0	-10.7691625490563	0	0.6	-8	-2.72333699712859	-1.37075746909877	11.7993814787095	-2.68943004054037	-0.526551683674635	-3.27565370898452	-2.37971482643101	-10.8815005326006	0
1	-10.8815005326006	0	0.6	-8	-2.72333699712859	-1.37075746909877	11.7993814787095	-2.68943004054037	-0.526551683674635	-3.27565370898452	-2.37971482643101	-11.3205000355362	0
0	-10.5333354803005	0	1.0	-8	-2.69742242271909	-2.75216336589556	12.5995057935357	-3.99338204804958	-1.32647966466852	-3.27565370898452	-2.25177289483991	-10.6456734638449	0
1	-10.6456734638449	0	1.0	-8	-2.69742242271909	-2.75216336589556	12.5995057935357	-3.99338204804958	-1.32647966466852	-3.27565370898452	-2.25177289483991	-12.7439319928136	0
0	-8.48702171734049	0	1.0	-8	-3.06796101196944	-3.04408017585846	12.8486366582023	-4.86975979828302	-1.82679281824742	-3.2796259892222	-2.7042099401148	-11.2185372043766	0
1	-11.2185372043766	0	1.0	-8	-3.06796101196944	-3.04408017585846	12.8486366582023	-4.86975979828302	-1.82679281824742	-3.2796259892222	-2.7042099401148	-11.9783961763158	0
0	-10.1326930809119	0	0.8	-8	-2.65913952841072	-2.28477826293315	12.5143586222288	-4.86975979828302	-1.06930233349162	-3.2796259892222	-1.83356662502304	-10.9898425074837	0
1	-10.9898425074837	0	0.8	-8	-2.65913952841072	-2.28477826293315	12.5143586222288	-4.86975979828302	-1.06930233349162	-3.2796259892222	-1.83356662502304	-21.9459820370172	0
1	-2.4483237922438	1	0.333333333333333	-8	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	-6.18457818516815	0
0	-6.18457818516815	1	0.333333333333333	-8	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	8.30102999566398	-6.94200959212516	0
1	-1.53227667869822	0	1.0	-8	-5.6398129946111	-6.10979117965042	2.71506898442161	-8.0	-4.21958235930085	-8.0	-3.2796259892222	-4.75894812554887	0
0	-4.75894812554887	0	1.0	-8	-5.6398129946111	-6.10979117965042	2.71506898442161	-8.0	-4.21958235930085	-8.0	-3.2796259892222	-13.1810353680177	0
1	-1.32637649252868	0	0.5	-8	-2.67340815145302	-2.9914734815128	11.1306242951915	-4.42406719663855	-1.55887976638705	-3.05147001186778	-2.29534629103826	-4.33955573123303	0
0	-4.33955573123303	0	0.5	-8	-2.67340815145302	-2.9914734815128	11.1306242951915	-4.42406719663855	-1.55887976638705	-3.05147001186778	-2.29534629103826	-4.84037109018752	0
0	-2.45022789494218	0	1.0	-8	-2.76859680163442	-2.10460253676838	11.6104904356953	-2.84224690727729	-1.65848308482074	-3.0524450650677	-2.48250218909777	-2.89037175789617	0
0	-2.89037175789617	0	1.0	-8	-2.76859680163442	-2.10460253676838	11.6104904356953	-2.84224690727729	-1.65848308482074	-3.0524450650677	-2.48250218909777	-6.68168833838175	0
0	-6.26599898869669	0	0.6	-8	-2.729844718218	-2.28616755984274	12.161382765914	-4.42406719663855	-0.410275676269183	-3.05147001186778	-2.43674622157117	-7.55174128985205	0
1	-7.55174128985205	0	0.6	-8	-2.729844718218	-2.28616755984274	12.161382765914	-4.42406719663855	-0.410275676269183	-3.05147001186778	-2.43674622157117	-12.8468186454693	0
0	-6.74040517080382	0	1.0	-8	-2.77384688576859	-3.37574844263255	12.4738196753905	-5.58947592548175	-1.34135781150177	-3.13780185082113	-2.40754242908421	-8.65188732321722	0
0	-8.65188732321722	0	1.0	-8	-2.77384688576859	-3.37574844263255	12.4738196753905	-5.58947592548175	-1.34135781150177	-3.13780185082113	-2.40754242908421	-9.47192065783993	0
1	-11.0580650378426	0	0.666666666666667	-8	-5.76410527716686	-4.42329884939903	2.02998985847208	-8.0	-0.846597698798052	-8.0	-3.52821055433372	-15.0621883155173	0
0	-15.0621883155173	0	0.666666666666667	-8	-5.76410527716686	-4.42329884939903	2.02998985847208	-8.0	-0.846597698798052	-8.0	-3.52821055433372	-22.5244537978423	0
0	-7.41126848367719	0	1.0	-8	-2.88678317458999	-2.44319131839191	12.5782651451292	-3.5505173057366	-1.45075027938698	-3.14197935214871	-2.64849834102877	-13.7097101678844	0
1	-13.7097101678844	0	1.0	-8	-2.88678317458999	-2.44319131839191	12.5782651451292	-3.5505173057366	-1.45075027938698	-3.14197935214871	-2.64849834102877	-14.4695691398235	0
1	-5.94065429246517	0	1.0	-8	-2.76238145863385	-4.09209814780613	12.260694311524	-4.62712543961208	-3.22510180716776	-3.05147001186778	-2.39364652152923	-7.92356393119687	0
0	-7.92356393119687	0	1.0	-8	-2.76238145863385	-4.09209814780613	12.260694311524	-4.62712543961208	-3.22510180716776	-3.05147001186778	-2.39364652152923	-9.8528699120008	0
0	-14.7468538764667	0	0.4	-8	-2.76907919367975	-0.838700456745348	11.5005074876358	-1.37199080918929	-0.30541010430141	-2.77821706077848	-2.75994132658102	-17.4783693635028	0
1	-17.4783693635028	0	0.4	-8	-2.76907919367975	-0.838700456745348	11.5005074876358	-1.37199080918929	-0.30541010430141	-2.77821706077848	-2.75994132658102	-18.2382283354419	0
0	-14.7468538764667	0	0.4	-8	-2.76907919367975	-0.838700456745348	11.5005074876358	-1.37199080918929	-0.30541010430141	-2.77821706077848	-2.75994132658102	-17.4783693635028	0
1	-17.4783693635028	0	0.4	-8	-2.76907919367975	-0.838700456745348	11.5005074876358	-1.37199080918929	-0.30541010430141	-2.77821706077848	-2.75994132658102	-18.2382283354419	0
0	-2.55806355867737	0	0.75	-8	-2.55538792823641	-2.17502681657935	12.3398735204449	-3.30724428638938	-1.17204284791975	-2.93531400834912	-2.24353589645217	-4.65861234367454	0
1	-4.65861234367454	0	0.75	-8	-2.55538792823641	-2.17502681657935	12.3398735204449	-3.30724428638938	-1.17204284791975	-2.93531400834912	-2.24353589645217	-12.2813569882315	0
0	-7.25645591541828	0	0.8	-8	-2.88547923223571	-2.09075392851265	11.3111867141921	-4.42406719663855	-0.760069386519866	-3.11993879828854	-2.58908826636574	-12.8010109356473	0
1	-12.8010109356473	0	0.8	-8	-2.88547923223571	-2.09075392851265	11.3111867141921	-4.42406719663855	-0.760069386519866	-3.11993879828854	-2.58908826636574	-13.5608699075865	0
0	-7.80771623826697	0	0.75	-8	-3.06922909351607	-3.36348539247117	12.2026571775501	-5.90621274126698	-1.94071944818942	-3.26895196871146	-2.79675595968804	-10.5392317253031	0
1	-10.5392317253031	0	0.75	-8	-3.06922909351607	-3.36348539247117	12.2026571775501	-5.90621274126698	-1.94071944818942	-3.26895196871146	-2.79675595968804	-11.2990906972423	0
1	-1.73112075767109	0	1.0	-8	-2.7755257538867	-2.57921992055866	12.4792569394105	-4.73701758641035	-1.34500228269407	-3.13399629887995	-2.35239518483694	-13.1975095176708	0
0	-13.1975095176708	0	1.0	-8	-2.7755257538867	-2.57921992055866	12.4792569394105	-4.73701758641035	-1.34500228269407	-3.13399629887995	-2.35239518483694	-16.0830893399901	0
1	-1.09861228866811	0	1.0	-8	-2.77045865224314	-2.28620751134166	12.6424021281255	-2.56485126618934	-1.66298973004129	-3.04534049460098	-2.46686370102692	-5.08332616577861	0
0	-5.08332616577861	0	1.0	-8	-2.77045865224314	-2.28620751134166	12.6424021281255	-2.56485126618934	-1.66298973004129	-3.04534049460098	-2.46686370102692	-5.66635004461205	0
1	-2.11534277668769	0	0.75	-8	-2.842467214283	-2.84838788561064	11.9562500679754	-3.47750613506052	-2.50240177438015	-3.05147001186778	-2.56194354536204	-4.75051344092305	0
0	-4.75051344092305	0	0.75	-8	-2.842467214283	-2.84838788561064	11.9562500679754	-3.47750613506052	-2.50240177438015	-3.05147001186778	-2.56194354536204	-13.5817315366874	0
1	-4.9830176390878	0	0.8	-8	-2.96185038567782	-3.09481927936811	11.9531368493564	-5.70686049616458	-1.84914365365295	-3.38965687606512	-2.50828676186462	-9.96440349353311	0
0	-9.96440349353311	0	0.8	-8	-2.96185038567782	-3.09481927936811	11.9531368493564	-5.70686049616458	-1.84914365365295	-3.38965687606512	-2.50828676186462	-11.2824004268171	0
1	-2.85329718936623	0	1.0	-8	-4.54464080372989	-4.4592027212487	5.8543660854283	-8.0	-2.42932454298243	-8.0	-2.73375777164669	-6.81549211241458	0
0	-6.81549211241458	0	1.0	-8	-4.54464080372989	-4.4592027212487	5.8543660854283	-8.0	-2.42932454298243	-8.0	-2.73375777164669	-7.1418449168273	0
0	-9.02419749192925	0	1.0	-8	-2.65713490384109	-2.08174922719826	12.2331098993494	-2.4862129500317	-1.49282567640663	-3.13780185082113	-2.35317864068237	-9.08922815870176	0
0	-9.08922815870176	0	1.0	-8	-2.65713490384109	-2.08174922719826	12.2331098993494	-2.4862129500317	-1.49282567640663	-3.13780185082113	-2.35317864068237	-11.538001620636	0
1	-5.01624820130845	0	0.75	-8	-3.15785138317427	-2.42601670615697	11.0240231763444	-3.15517795149952	-1.45580947789413	-3.29918411855074	-3.01388557626109	-9.40190504199169	0
0	-9.40190504199169	0	0.75	-8	-3.15785138317427	-2.42601670615697	11.0240231763444	-3.15517795149952	-1.45580947789413	-3.29918411855074	-3.01388557626109	-9.95566577641386	0
0	-10.8767795430449	0	0.6	-8	-2.88344251986773	-1.1448597230525	11.2710336067381	-1.43488951096123	-0.856577826520537	-3.61991526073144	-2.21863324016172	-14.505652263383	0
0	-14.505652263383	0	0.6	-8	-2.88344251986773	-1.1448597230525	11.2710336067381	-1.43488951096123	-0.856577826520537	-3.61991526073144	-2.21863324016172	-16.0605181213831	0
1	-2.52191939109278	0	1.0	-8	-5.64959205927537	-5.4358655650989	1.82143002629225	-8.0	-2.87173113019779	-8.0	-3.29918411855074	-6.09050086923846	0
0	-6.09050086923846	0	1.0	-8	-5.64959205927537	-5.4358655650989	1.82143002629225	-8.0	-2.87173113019779	-8.0	-3.29918411855074	-11.0764618065626	0
1	-2.99990537223462	0	1.0	-8	-5.2331151031432	-4.90122721493806	1.95901516839244	-8.0	-1.80245442987612	-8.0	-2.4662302062864	-4.24101214256949	0
0	-4.24101214256949	0	1.0	-8	-5.2331151031432	-4.90122721493806	1.95901516839244	-8.0	-1.80245442987612	-8.0	-2.4662302062864	-11.9934344403054	0
1	-1.02032952293835	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	0
0	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.824904774325	0
1	-4.3957869475141	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	0
0	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.261562736891	0
1	-6.87609131035083	0	1.0	-8	-2.50416559986323	-3.12697152705187	11.8403519518257	-4.87937543870345	-0.839609223112264	-2.65099888063987	-2.35419191767852	-8.11932572152851	0
0	-8.11932572152851	0	1.0	-8	-2.50416559986323	-3.12697152705187	11.8403519518257	-4.87937543870345	-0.839609223112264	-2.65099888063987	-2.35419191767852	-11.8071333691929	0
0	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.663974407513	0
1	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	0
1	-1.55968161129838	0	1.0	-8	-5.46595313654049	-5.17858563463687	1.79906682290662	-8.0	-2.35717126927373	-8.0	-2.93190627308098	-4.96943945270353	0
0	-4.96943945270353	0	1.0	-8	-5.46595313654049	-5.17858563463687	1.79906682290662	-8.0	-2.35717126927373	-8.0	-2.93190627308098	-7.84711340833488	0
0	-14.9663817782647	0	1.0	-8	-3.07164731954122	-2.52274062927815	12.459491597274	-3.46600648489412	-1.76097432992604	-3.46290171972176	-2.82013352671195	-15.354081854336	0
1	-15.354081854336	0	1.0	-8	-3.07164731954122	-2.52274062927815	12.459491597274	-3.46600648489412	-1.76097432992604	-3.46290171972176	-2.82013352671195	-18.3761396196699	0
0	-8.1119795204701	0	0.75	-8	-2.53539136990368	-2.74682427223564	11.2232616853693	-3.37133477076766	-1.95020214439387	-2.76672202923923	-2.39488817903343	-10.5607529824043	0
0	-10.5607529824043	0	0.75	-8	-2.53539136990368	-2.74682427223564	11.2232616853693	-3.37133477076766	-1.95020214439387	-2.76672202923923	-2.39488817903343	-10.8434950075062	0
0	-8.1119795204701	0	0.75	-8	-2.53539136990368	-2.74682427223564	11.2232616853693	-3.37133477076766	-1.95020214439387	-2.76672202923923	-2.39488817903343	-10.5607529824043	0
0	-10.5607529824043	0	0.75	-8	-2.53539136990368	-2.74682427223564	11.2232616853693	-3.37133477076766	-1.95020214439387	-2.76672202923923	-2.39488817903343	-10.8434950075062	0
0	-8.45741473966152	0	1.0	-8	-2.77426592545504	-3.02759825003828	12.7171542110457	-5.58947592548175	-1.49282567640663	-3.13780185082113	-2.60354295900657	-10.9061882015957	0
0	-10.9061882015957	0	1.0	-8	-2.77426592545504	-3.02759825003828	12.7171542110457	-5.58947592548175	-1.49282567640663	-3.13780185082113	-2.60354295900657	-11.1889302266976	0
1	-0.115748316010411	0	1.0	-8	-2.9293799949709	-3.07566354808662	13.691833836292	-3.29656884793109	-2.85475824824214	-2.93524660628374	-2.92351338365807	-5.64798247263788	0
0	-5.64798247263788	0	1.0	-8	-2.9293799949709	-3.07566354808662	13.691833836292	-3.29656884793109	-2.85475824824214	-2.93524660628374	-2.92351338365807	-5.67904411225515	0
1	-2.59429971911271	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.54809804695352	0
0	-8.54809804695352	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-231.170419030574	0
1	-5.0060655329612	0	1.0	-8	-4.18213402004582	-3.68864259482766	3.64142642868729	-8.0	-1.35538755955563	-8.0	-2.0410160324416	-8.31570196760373	0
0	-8.31570196760373	0	1.0	-8	-4.18213402004582	-3.68864259482766	3.64142642868729	-8.0	-1.35538755955563	-8.0	-2.0410160324416	-12.1871038577376	0
1	-4.17529897996506	0	1.0	-8	-3.00967111407819	-2.73251084908986	12.7057655562384	-3.2092398175833	-2.29039905409596	-3.20822885200171	-2.70634766960191	-7.9474021218067	0
0	-7.9474021218067	0	1.0	-8	-3.00967111407819	-2.73251084908986	12.7057655562384	-3.2092398175833	-2.29039905409596	-3.20822885200171	-2.70634766960191	-11.3563373047415	0
1	-6.49994307681776	0	0.8	-8	-2.83352563436836	-2.52814957745468	11.8998398618102	-3.99338204804958	-1.73760720431878	-3.13094480491666	-2.53463152209036	-7.09533880912037	0
0	-7.09533880912037	0	0.8	-8	-2.83352563436836	-2.52814957745468	11.8998398618102	-3.99338204804958	-1.73760720431878	-3.13094480491666	-2.53463152209036	-12.6877042451467	0
1	-2.67163966054936	0	0.75	-8	-2.64696180296181	-2.98943012884694	11.2186579080338	-4.7125945326153	-1.9684825446836	-2.93524660628374	-2.18597909068987	-4.44341822572132	0
0	-4.44341822572132	0	0.75	-8	-2.64696180296181	-2.98943012884694	11.2186579080338	-4.7125945326153	-1.9684825446836	-2.93524660628374	-2.18597909068987	-6.9433776674857	0
0	-1.89510182072964	0	1.0	-8	-2.85075864005477	-2.09670221763515	12.5018995145282	-3.69716920833521	-1.10552419201261	-3.06083213749447	-2.52707011358915	-5.76164456416701	0
0	-5.76164456416701	0	1.0	-8	-2.85075864005477	-2.09670221763515	12.5018995145282	-3.69716920833521	-1.10552419201261	-3.06083213749447	-2.52707011358915	-13.7002776359595	0
0	-3.23610590032141	0	0.666666666666667	-8	5.71803668528205	3.56516698075194	11.2269702933578	-1.64781728887977	8.77815125038364	-2.06362470671214	13.4996980772762	-7.19830082336976	0
1	-7.19830082336976	0	0.666666666666667	-8	5.71803668528205	3.56516698075194	11.2269702933578	-1.64781728887977	8.77815125038364	-2.06362470671214	13.4996980772762	-9.07527900407142	0
0	-2.29490520375376	0	0.8	-8	-3.279959428477	-2.55133305212459	11.7726393046726	-3.50009689693676	-1.59936212604222	-4.4276087083067	-2.87326065379501	-2.43058948169564	0
1	-2.43058948169564	0	0.8	-8	-3.279959428477	-2.55133305212459	11.7726393046726	-3.50009689693676	-1.59936212604222	-4.4276087083067	-2.87326065379501	-4.93818474742035	0
0	-2.95039379204392	0	0.6	-8	-2.87703419721633	-2.90707092349697	11.2045942297108	-3.92524926850282	-2.31666822953603	-2.97022671640977	-2.78761522144422	-3.40221809738728	0
1	-3.40221809738728	0	0.6	-8	-2.87703419721633	-2.90707092349697	11.2045942297108	-3.92524926850282	-2.31666822953603	-2.97022671640977	-2.78761522144422	-6.61664019258942	0
1	-1.5040413678811	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	0
0	-230.258509299405	1	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-234.721359586735	0
1	-10.9271759320805	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-27.2401091255896	0
0	-27.2401091255896	0	1.0	-8	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-230.258509299405	0
1	-0.271933715483642	0	1.0	-8	-5.04775484019925	-4.17138448471212	5.71646764425961	-8.0	-1.95918192535918	-8.0	-3.5169393934836	-4.29006664572382	0
