Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13
0	-1.38243381535269	0	1.0	-8	-2.73018556752737	-2.37828090433791	10.749430819175	-2.50279573154578	-2.18500604318073	-3.13094480491666	-2.48387640983838	-14.0060800807003	0	5
0	-14.0060800807003	0	1.0	-8	-2.73018556752737	-2.53032792746911	10.749430819175	-3.11098382407059	-2.18500604318073	-3.13094480491666	-2.48387640983838	-14.9634224508025	0	5
0	-14.9634224508025	0	1.0	-8	-2.73018556752737	-2.75092748346386	10.749430819175	-3.99338204804958	-2.18500604318073	-3.13094480491666	-2.48387640983838	-21.9835054742604	0	5
0	-21.9835054742604	0	1.0	-8	-2.73094844101819	-3.02015350441725	10.7494362649022	-5.07028613186313	-2.18500604318073	-3.13399629887995	-2.48387640983838	-28.734842626131	0	5
0	-28.734842626131	0	1.0	-8	-2.73094844101819	-2.87220444130864	10.7494362649022	-4.47848987942872	-2.18500604318073	-3.13399629887995	-2.48387640983838	-29.626981251076	0	5
1	-4.23043873217383	0	1.0	-8	-2.97018136789067	-2.62137806489634	11.0333348401885	-2.70345190435859	-2.45796680731035	-3.1927352797645	-2.85369511092667	-7.33134143702289	0	4
0	-7.33134143702289	0	1.0	-8	-2.97018136789067	-2.31505922433543	11.0333348401885	-2.70345190435859	-1.53901028562761	-3.1927352797645	-2.85369511092667	-18.9654126362613	0	4
0	-18.9654126362613	0	1.0	-8	-2.95588862808827	-2.02918810624397	11.0604231685564	-2.70271548302008	-0.926882028401483	-3.14985706035729	-2.85369511092667	-21.8025232386124	0	4
0	-21.8025232386124	0	1.0	-8	-2.95588862808827	-2.1820829668082	11.0604231685564	-2.70271548302008	-1.38556661009415	-3.14985706035729	-2.85369511092667	-22.0663153411104	0	4
0	-22.0663153411104	0	1.0	-8	-2.95588862808827	-1.72286926568306	11.0604231685564	-2.70271548302008	-0.926882028401483	-3.14985706035729	-2.85369511092667	-24.9034259434614	0	4
1	-2.01189500039219	0	0.666666666666667	-8	-3.33647315693004	-2.87666114926034	9.8410273885369	-3.28958049256923	-2.46374180595145	-3.93404010770464	-2.73890620615544	-5.22419201842295	0	2
0	-5.22419201842295	0	1.0	-8	-2.91169612570483	-3.18138107727486	11.69081292307	-4.15103518300401	-2.46374180595145	-3.15717301380704	-2.73890620615544	-8.44729733281494	0	2
0	-8.44729733281494	0	1.0	-8	-2.91169612570483	-2.87384288582195	11.69081292307	-3.22842060864527	-2.46374180595145	-3.15717301380704	-2.73890620615544	-12.4235402024827	0	2
