Label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16
1	-3.87022181170077	0	0.4	-8	-2.53050255052878	-2.24691671324592	9.20070027039077	-2.67319445745952	-1.82063896903232	-2.85305742740694	-2.20794767365062	-5.47145750697885	0	5	-10	-0.0157084968323131	0.312497310165992
1	-4.61661233442792	0	1.0	-8	-2.67266948619428	-1.99280609616699	11.1531977150887	-2.13487401108968	-1.85073818124431	-3.06176356307296	-2.28357540931559	-6.28878448566306	0	4	-10	0.254298085817359	4.83844632534552
0	-6.28878448566306	0	1.0	-8	-2.67266948619428	-3.17922889663268	11.1531977150887	-4.22358378217568	-2.13487401108968	-3.06176356307296	-2.28357540931559	-7.70879932680984	0	4	-10	-10	-6.82633187216476
0	-7.70879932680984	0	1.0	-8	-2.67266948619428	-2.82579162290527	11.1531977150887	-3.51670923472086	-2.13487401108968	-3.06176356307296	-2.28357540931559	-8.46704377096396	0	4	-10	-10	-9.35508447951587
1	-0.188309598638577	0	0.5	-8	-2.06104132657139	-1.92379021904478	9.02845242566824	-2.63896002437313	-1.20862041371644	-2.77312920212164	-1.34895345102115	-2.4137039520404	0	5	-10	-10	-2.13519770259622
0	-2.4137039520404	0	0.75	-8	-2.27968564800248	-2.14435815321521	9.90908116415464	-2.63896002437313	-1.24303797272613	-2.77312920212164	-1.35856921764057	-2.78436472347605	0	5	-10	-10	-3.30269122270038
0	-2.78436472347605	0	0.75	-8	-2.7382085724857	-2.54933499123585	9.88147624713625	-2.63896002437313	-2.45774306335197	-2.77312920212164	-2.7127025035951	-3.54997962266652	0	5	-10	-10	-0.242909317367594
1	-2.0374588277821	0	1.0	-8	-2.59463142786644	-2.55728102954305	9.92848521674124	-2.5612323506318	-2.5533297084543	-2.73569329376988	-2.45356956196301	-3.59392310451779	0	5	-10	-10	3.00727605705087
1	-2.0374588277821	0	1.0	-8	-2.59463142786644	-2.55728102954305	9.92848521674124	-2.5612323506318	-2.5533297084543	-2.73569329376988	-2.45356956196301	-3.59392310451779	0	5	-10	-10	3.00727605705087
0	-3.59392310451779	0	1.0	-8	-2.59463142786644	-2.18580478063212	9.92848521674124	-2.5533297084543	-1.81827985280995	-2.73569329376988	-2.45356956196301	-230.951656479965	0	5	-10	-10	2.13928194527385
1	-14.5301730988006	0	0.666666666666667	-8	-2.5066870097982	-0.721803467771182	10.1869155725369	-1.12859130262412	-0.315015632918247	-3.14489020758909	-1.86848381200732	-16.7477399943522	0	1	-10	-10	-9.41504289396553
1	-14.5301730988006	0	0.666666666666667	-8	-2.5066870097982	-0.721803467771182	10.1869155725369	-1.12859130262412	-0.315015632918247	-3.14489020758909	-1.86848381200732	-16.7477399943522	0	1	-10	-10	-9.41504289396553
0	-16.7477399943522	0	1.0	-8	-2.95610453487865	-1.55685252439999	11.0488074418543	-2.31390807801138	-0.315015632918247	-3.59846506234077	-1.86848381200732	-17.9217640869635	0	1	-10	-10	-9.96450390622675
1	-1.29928298413026	1	0.333333333333333	-8	0.771520671824777	1.51188335894103	9.81291335664286	1.51188335894103	1.51188335894103	0.771520671824777	0.771520671824777	-22.091248543836	0	1	-10	0.434825676003193	5.6749542095831
